Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-02-02,Jeddah,8.4,75,7.6,3.17,Foggy
2025-02-03,Jeddah,39.8,95,10.3,2.85,Cloudy
2025-02-04,Jeddah,16.3,24,0.9,0.0,Stormy
2025-02-05,Jeddah,27.0,66,1.5,9.35,Stormy
2025-02-06,Jeddah,39.1,91,11.8,3.76,Cloudy
2025-02-07,Jeddah,34.4,61,27.9,2.65,Foggy
2025-02-08,Jeddah,15.2,91,38.1,3.3,Rainy
2025-02-09,Jeddah,12.9,69,11.9,0.0,Rainy
2025-02-10,Jeddah,15.1,36,10.7,0.0,Foggy
2025-02-11,Jeddah,7.5,83,14.6,1.92,Sunny
2025-02-12,Jeddah,12.0,44,40.0,4.88,Partly Cloudy
2025-02-13,Jeddah,12.1,69,18.4,3.7,Stormy
2025-02-14,Jeddah,36.0,88,17.4,0.0,Partly Cloudy
2025-02-15,Jeddah,31.5,62,23.4,16.7,Rainy
2025-02-16,Jeddah,34.0,91,12.4,4.64,Foggy
2025-02-17,Jeddah,39.2,59,32.5,3.41,Rainy
2025-02-18,Jeddah,7.5,42,35.4,5.25,Foggy
2025-02-19,Jeddah,22.1,74,36.4,0.0,Windy
2025-02-20,Jeddah,14.5,73,11.2,6.13,Sunny
2025-02-21,Jeddah,18.0,65,34.7,0.0,Sunny
2025-02-22,Jeddah,31.5,94,37.2,7.7,Windy
2025-02-23,Jeddah,20.4,57,22.0,3.98,Foggy
2025-02-24,Jeddah,17.2,42,21.3,1.0,Cloudy
2025-02-25,Jeddah,34.5,58,36.0,8.88,Sunny
2025-02-26,Jeddah,5.2,56,17.6,2.2,Stormy
2025-02-27,Jeddah,33.6,28,31.9,3.29,Stormy
2025-02-28,Jeddah,21.3,43,34.2,0.0,Partly Cloudy
2025-03-01,Jeddah,21.7,75,31.5,7.58,Sunny
2025-03-02,Jeddah,33.1,53,13.6,3.97,Windy
2025-03-03,Jeddah,11.4,76,15.6,13.69,Cloudy
2025-03-04,Jeddah,13.8,36,33.8,5.26,Sunny
2025-03-05,Jeddah,21.5,78,28.4,0.0,Partly Cloudy
2025-03-06,Jeddah,24.4,83,9.8,4.35,Windy
2025-03-07,Jeddah,27.4,88,35.2,0.0,Stormy
2025-03-08,Jeddah,24.5,41,18.3,13.56,Cloudy
2025-03-09,Jeddah,35.0,87,36.6,6.6,Foggy
2025-03-10,Jeddah,40.8,89,25.5,1.67,Partly Cloudy
2025-03-11,Jeddah,22.1,33,31.8,0.0,Stormy
2025-03-12,Jeddah,27.2,36,27.0,0.0,Windy
2025-03-13,Jeddah,34.9,95,21.0,0.0,Windy
2025-03-14,Jeddah,37.7,39,20.9,1.41,Windy
2025-03-15,Jeddah,35.6,82,34.0,3.19,Stormy
2025-03-16,Jeddah,17.6,50,33.8,4.29,Stormy
2025-03-17,Jeddah,9.8,41,24.8,0.0,Foggy
2025-03-18,Jeddah,9.2,36,29.9,0.84,Foggy
2025-03-19,Jeddah,39.0,50,24.7,2.04,Cloudy
2025-03-20,Jeddah,9.0,84,4.5,6.39,Partly Cloudy
2025-03-21,Jeddah,14.0,39,2.5,4.3,Windy
2025-03-22,Jeddah,20.5,93,22.5,8.78,Partly Cloudy
2025-03-23,Jeddah,13.9,26,29.6,0.19,Stormy
2025-03-24,Jeddah,19.6,65,27.7,4.52,Foggy
2025-03-25,Jeddah,9.9,32,29.1,6.51,Rainy
2025-03-26,Jeddah,11.4,58,10.2,0.0,Rainy
2025-03-27,Jeddah,11.5,60,8.7,12.86,Partly Cloudy
2025-03-28,Jeddah,18.1,42,0.4,0.0,Foggy
2025-03-29,Jeddah,21.5,65,26.9,0.0,Foggy
2025-03-30,Jeddah,19.6,58,15.8,7.99,Partly Cloudy
2025-03-31,Jeddah,41.0,33,30.9,3.95,Cloudy
2025-04-01,Jeddah,27.0,24,35.7,4.31,Stormy
2025-04-02,Jeddah,34.7,71,15.3,0.0,Sunny
2025-04-03,Jeddah,23.9,46,3.5,4.95,Sunny
2025-04-04,Jeddah,34.1,54,38.8,0.0,Rainy
2025-04-05,Jeddah,6.8,50,34.6,0.0,Rainy
2025-04-06,Jeddah,16.6,30,15.2,5.29,Windy
2025-04-07,Jeddah,23.7,32,20.3,0.69,Windy
2025-04-08,Jeddah,8.2,45,30.1,19.95,Stormy
2025-04-09,Jeddah,17.8,27,24.8,0.0,Sunny
2025-04-10,Jeddah,21.4,37,18.0,6.84,Stormy
2025-04-11,Jeddah,12.1,84,28.9,2.8,Foggy
2025-04-12,Jeddah,10.7,30,23.7,0.21,Cloudy
2025-04-13,Jeddah,28.8,95,31.8,0.0,Stormy
2025-04-14,Jeddah,20.2,90,30.1,2.32,Cloudy
2025-04-15,Jeddah,34.2,43,15.5,7.65,Stormy
2025-04-16,Jeddah,33.2,92,17.9,6.38,Cloudy
2025-04-17,Jeddah,36.8,84,2.8,8.68,Sunny
2025-04-18,Jeddah,42.2,27,0.8,0.99,Windy
2025-04-19,Jeddah,27.8,71,28.8,3.92,Windy
2025-04-20,Jeddah,38.6,84,28.8,11.24,Cloudy
2025-04-21,Jeddah,23.2,66,1.5,0.0,Cloudy
2025-04-22,Jeddah,42.7,68,22.4,0.5,Sunny
2025-04-23,Jeddah,20.7,36,22.7,1.38,Cloudy
2025-04-24,Jeddah,37.3,83,31.2,3.32,Windy
2025-04-25,Jeddah,12.0,50,21.9,0.21,Cloudy
2025-04-26,Jeddah,30.5,68,26.4,21.37,Partly Cloudy
2025-04-27,Jeddah,35.1,65,7.3,0.0,Stormy
2025-04-28,Jeddah,14.0,68,2.3,0.0,Stormy
2025-04-29,Jeddah,14.4,25,7.9,1.2,Foggy
2025-04-30,Jeddah,13.6,35,12.3,0.0,Partly Cloudy
2025-05-01,Jeddah,21.7,90,31.0,3.47,Partly Cloudy
2025-05-02,Jeddah,14.8,32,15.2,0.0,Partly Cloudy
2025-05-03,Jeddah,39.0,83,13.6,0.0,Foggy
2025-05-04,Jeddah,32.3,72,11.5,0.0,Rainy
2025-05-05,Jeddah,17.9,64,30.6,0.0,Stormy
2025-05-06,Jeddah,6.8,37,0.4,0.0,Windy
2025-05-07,Jeddah,24.2,25,0.8,0.0,Windy
2025-05-08,Jeddah,26.1,93,19.4,3.67,Rainy
2025-05-09,Jeddah,30.3,40,3.6,0.0,Sunny
2025-05-10,Jeddah,7.5,72,27.7,10.82,Sunny
2025-05-11,Jeddah,44.1,31,19.3,0.0,Sunny
2025-05-12,Jeddah,12.0,54,28.8,0.0,Foggy
2025-05-13,Jeddah,7.5,45,29.7,3.24,Stormy
2025-05-14,Jeddah,11.9,65,34.0,5.53,Partly Cloudy
2025-05-15,Jeddah,13.8,27,20.7,6.57,Windy
2025-05-16,Jeddah,6.5,66,37.1,0.0,Partly Cloudy
2025-05-17,Jeddah,29.0,51,27.7,3.28,Cloudy
2025-05-18,Jeddah,24.9,57,20.9,0.0,Partly Cloudy
2025-05-19,Jeddah,36.5,69,39.4,3.94,Rainy
2025-05-20,Jeddah,30.0,48,12.6,4.18,Windy
2025-05-21,Jeddah,43.9,64,3.5,0.0,Foggy
2025-05-22,Jeddah,20.2,52,1.4,5.87,Foggy
2025-05-23,Jeddah,18.1,35,34.8,1.19,Windy
2025-05-24,Jeddah,30.6,53,17.8,4.33,Rainy
2025-05-25,Jeddah,19.4,84,18.5,3.93,Stormy
2025-05-26,Jeddah,18.3,85,38.8,10.75,Partly Cloudy
2025-05-27,Jeddah,34.0,43,23.4,0.0,Partly Cloudy
2025-05-28,Jeddah,18.0,66,39.9,0.0,Stormy
2025-05-29,Jeddah,23.9,80,24.5,3.99,Sunny
2025-05-30,Jeddah,38.9,33,37.1,2.48,Stormy
2025-05-31,Jeddah,25.6,26,26.2,4.14,Stormy
2025-06-01,Jeddah,41.7,27,31.4,0.25,Partly Cloudy
2025-06-02,Jeddah,44.7,29,30.4,6.74,Stormy
2025-06-03,Jeddah,34.4,26,8.7,0.0,Windy
2025-06-04,Jeddah,19.0,42,14.8,0.0,Rainy
2025-06-05,Jeddah,24.9,77,28.2,0.0,Foggy
2025-06-06,Jeddah,38.5,64,28.9,0.0,Foggy
2025-06-07,Jeddah,25.3,84,34.5,6.06,Stormy
2025-06-08,Jeddah,15.2,85,34.0,0.0,Stormy
2025-06-09,Jeddah,8.3,40,37.1,10.38,Sunny
2025-06-10,Jeddah,15.3,76,29.1,13.79,Rainy
2025-06-11,Jeddah,25.8,26,28.6,5.24,Rainy
2025-06-12,Jeddah,23.9,62,32.2,1.63,Rainy
2025-06-13,Jeddah,19.5,76,13.7,0.0,Rainy
2025-06-14,Jeddah,9.2,35,18.9,0.0,Windy
2025-06-15,Jeddah,29.9,20,35.8,1.45,Partly Cloudy
2025-06-16,Jeddah,7.1,90,6.8,10.88,Cloudy
2025-06-17,Jeddah,23.3,59,24.9,3.24,Windy
2025-06-18,Jeddah,23.3,55,8.6,1.87,Stormy
2025-06-19,Jeddah,28.4,34,12.9,0.77,Stormy
2025-06-20,Jeddah,7.5,82,36.9,6.67,Cloudy
2025-06-21,Jeddah,24.8,51,25.3,6.69,Windy
2025-06-22,Jeddah,8.1,35,6.9,2.95,Sunny
2025-06-23,Jeddah,35.8,51,36.5,12.0,Cloudy
2025-06-24,Jeddah,18.3,79,13.2,0.23,Windy
2025-06-25,Jeddah,27.2,31,17.0,0.0,Partly Cloudy
2025-06-26,Jeddah,39.1,78,34.2,0.0,Foggy
2025-06-27,Jeddah,11.9,79,21.1,0.0,Windy
2025-06-28,Jeddah,11.5,94,24.1,7.42,Stormy
2025-06-29,Jeddah,28.6,40,36.1,0.0,Foggy
2025-06-30,Jeddah,13.7,94,11.6,0.0,Rainy
2025-07-01,Jeddah,21.6,94,20.2,5.37,Partly Cloudy
2025-07-02,Jeddah,37.9,73,11.5,0.42,Windy
2025-07-03,Jeddah,28.7,23,3.8,9.38,Rainy
2025-07-04,Jeddah,32.9,22,36.6,2.67,Partly Cloudy
2025-07-05,Jeddah,19.8,52,30.9,6.25,Rainy
2025-07-06,Jeddah,21.7,60,23.8,0.0,Stormy
2025-07-07,Jeddah,43.5,80,8.1,0.0,Windy
2025-07-08,Jeddah,37.8,25,10.8,10.22,Stormy
2025-07-09,Jeddah,12.8,68,27.6,1.22,Partly Cloudy
2025-07-10,Jeddah,44.0,64,28.7,7.72,Windy
2025-07-11,Jeddah,7.9,23,27.1,4.24,Stormy
2025-07-12,Jeddah,31.4,60,20.2,7.06,Foggy
2025-07-13,Jeddah,37.3,77,0.6,4.93,Sunny
2025-07-14,Jeddah,6.2,81,21.0,3.63,Stormy
2025-07-15,Jeddah,37.7,55,34.8,9.05,Sunny
2025-07-16,Jeddah,41.6,47,6.5,0.14,Sunny
2025-07-17,Jeddah,21.9,37,34.8,0.0,Stormy
2025-07-18,Jeddah,34.3,58,27.8,2.1,Partly Cloudy
2025-07-19,Jeddah,6.5,71,24.3,6.12,Partly Cloudy
2025-07-20,Jeddah,37.7,66,11.5,0.15,Rainy
2025-07-21,Jeddah,36.9,20,35.0,3.82,Cloudy
2025-07-22,Jeddah,37.4,43,2.7,4.0,Foggy
2025-07-23,Jeddah,7.7,39,36.5,0.0,Windy
2025-07-24,Jeddah,14.5,39,23.2,0.74,Cloudy
2025-07-25,Jeddah,39.1,70,24.4,0.0,Sunny
2025-07-26,Jeddah,33.3,43,3.8,0.0,Sunny
2025-07-27,Jeddah,30.2,31,19.7,1.91,Sunny
2025-07-28,Jeddah,18.9,94,15.4,0.16,Sunny
2025-07-29,Jeddah,14.2,77,2.3,2.67,Sunny
2025-07-30,Jeddah,37.4,26,33.7,14.73,Sunny
2025-07-31,Jeddah,36.7,63,23.0,0.87,Rainy
2025-08-01,Jeddah,39.0,63,25.3,0.0,Windy
2025-08-02,Jeddah,11.1,36,9.6,0.0,Sunny
2025-08-03,Jeddah,42.0,93,29.6,11.55,Sunny
2025-08-04,Jeddah,26.4,49,7.1,4.96,Rainy
2025-08-05,Jeddah,36.5,83,25.1,7.08,Partly Cloudy
2025-08-06,Jeddah,23.2,69,16.1,9.15,Stormy
2025-08-07,Jeddah,28.7,95,31.2,0.0,Sunny
2025-08-08,Jeddah,30.1,36,24.1,0.0,Stormy
2025-08-09,Jeddah,10.6,24,25.9,0.0,Stormy
2025-08-10,Jeddah,20.1,86,3.5,0.0,Cloudy
2025-08-11,Jeddah,35.5,79,36.4,3.76,Partly Cloudy
2025-08-12,Jeddah,44.6,41,33.3,0.0,Foggy
2025-08-13,Jeddah,13.0,77,23.8,0.0,Foggy
2025-08-14,Jeddah,8.5,94,11.6,1.05,Windy
2025-08-15,Jeddah,13.2,62,26.6,0.0,Partly Cloudy
2025-08-16,Jeddah,23.5,28,24.6,0.7,Cloudy
2025-08-17,Jeddah,23.3,53,12.2,0.0,Windy
2025-08-18,Jeddah,12.3,50,8.0,0.0,Cloudy
2025-08-19,Jeddah,8.2,24,22.1,1.24,Sunny
2025-08-20,Jeddah,11.5,33,21.8,3.07,Windy
2025-08-21,Jeddah,13.9,85,21.8,3.77,Partly Cloudy
2025-08-22,Jeddah,10.5,58,4.5,0.06,Sunny
2025-08-23,Jeddah,26.6,38,10.1,5.64,Cloudy
2025-08-24,Jeddah,32.9,62,26.8,0.58,Foggy
2025-08-25,Jeddah,33.1,27,31.0,9.33,Windy
2025-08-26,Jeddah,17.2,89,8.6,12.35,Stormy
2025-08-27,Jeddah,9.2,59,17.2,9.28,Cloudy
2025-08-28,Jeddah,11.0,92,3.9,0.47,Sunny
2025-08-29,Jeddah,11.0,93,8.8,6.13,Sunny
2025-08-30,Jeddah,44.0,85,33.1,0.51,Partly Cloudy
2025-08-31,Jeddah,12.8,20,29.5,0.0,Foggy
2025-09-01,Jeddah,39.0,55,32.7,0.0,Rainy
2025-09-02,Jeddah,13.6,76,23.0,0.0,Foggy
2025-09-03,Jeddah,39.1,52,33.7,0.0,Sunny
2025-09-04,Jeddah,5.5,32,17.9,0.0,Foggy
2025-09-05,Jeddah,43.1,81,21.2,0.0,Stormy
2025-09-06,Jeddah,29.4,55,11.0,4.6,Windy
2025-09-07,Jeddah,6.2,75,32.0,0.38,Sunny
2025-09-08,Jeddah,31.6,88,7.0,6.64,Windy
2025-09-09,Jeddah,9.6,26,19.7,2.25,Rainy
2025-09-10,Jeddah,20.3,74,16.9,0.0,Stormy
2025-09-11,Jeddah,30.3,31,21.6,7.24,Stormy
2025-09-12,Jeddah,17.6,54,27.9,0.0,Foggy
2025-09-13,Jeddah,38.9,50,39.8,4.55,Rainy
2025-09-14,Jeddah,35.8,94,10.2,3.72,Sunny
2025-09-15,Jeddah,39.6,81,11.5,5.25,Foggy
2025-09-16,Jeddah,14.5,82,4.5,0.0,Windy
2025-09-17,Jeddah,12.5,39,5.5,4.43,Foggy
2025-09-18,Jeddah,40.8,85,5.9,13.24,Windy
2025-09-19,Jeddah,30.7,70,29.9,4.42,Rainy
2025-09-20,Jeddah,32.2,27,37.4,0.0,Foggy
2025-09-21,Jeddah,41.5,62,35.6,0.0,Partly Cloudy
2025-09-22,Jeddah,15.3,49,23.9,0.0,Sunny
2025-09-23,Jeddah,10.7,34,8.4,2.3,Rainy
2025-09-24,Jeddah,32.9,21,28.0,0.0,Rainy
2025-09-25,Jeddah,10.4,64,3.6,2.95,Foggy
2025-09-26,Jeddah,32.6,76,13.1,0.0,Sunny
2025-09-27,Jeddah,44.2,72,12.1,6.79,Partly Cloudy
2025-09-28,Jeddah,7.9,46,13.6,5.48,Sunny
2025-09-29,Jeddah,18.5,58,29.5,1.09,Cloudy
2025-09-30,Jeddah,45.0,49,1.0,1.77,Rainy
2025-10-01,Jeddah,7.2,41,22.2,0.0,Windy
2025-10-02,Jeddah,22.2,78,29.9,0.0,Partly Cloudy
2025-10-03,Jeddah,30.9,63,11.5,7.43,Cloudy
2025-10-04,Jeddah,22.4,91,36.8,4.26,Windy
2025-10-05,Jeddah,10.5,95,9.6,0.0,Stormy
2025-10-06,Jeddah,22.4,22,9.7,0.0,Rainy
2025-10-07,Jeddah,18.6,35,6.2,9.68,Stormy
2025-10-08,Jeddah,41.3,83,8.9,0.0,Rainy
2025-10-09,Jeddah,21.4,85,16.9,1.95,Windy
2025-10-10,Jeddah,21.6,78,13.8,6.53,Rainy
2025-10-11,Jeddah,9.1,37,20.5,1.35,Cloudy
2025-10-12,Jeddah,37.7,30,29.7,0.0,Windy
2025-10-13,Jeddah,42.0,64,31.2,0.0,Cloudy
2025-10-14,Jeddah,24.5,74,16.9,2.23,Foggy
2025-10-15,Jeddah,32.6,28,12.1,1.79,Partly Cloudy
2025-10-16,Jeddah,12.7,92,1.6,0.59,Stormy
2025-10-17,Jeddah,28.8,61,21.4,3.69,Windy
2025-10-18,Jeddah,31.9,41,0.5,0.0,Rainy
2025-10-19,Jeddah,13.0,27,39.0,0.0,Sunny
2025-10-20,Jeddah,26.2,52,31.0,0.0,Foggy
2025-10-21,Jeddah,25.0,28,37.3,3.32,Partly Cloudy
2025-10-22,Jeddah,37.5,74,39.9,2.33,Rainy
2025-10-23,Jeddah,20.2,84,7.3,6.74,Windy
2025-10-24,Jeddah,41.0,91,16.1,0.0,Partly Cloudy
2025-10-25,Jeddah,39.7,80,8.1,4.08,Rainy
2025-10-26,Jeddah,20.7,76,18.9,0.36,Sunny
2025-10-27,Jeddah,17.4,30,19.0,4.4,Cloudy
2025-10-28,Jeddah,6.0,49,14.2,0.0,Sunny
2025-10-29,Jeddah,20.6,49,13.9,12.53,Sunny
2025-10-30,Jeddah,11.4,73,17.7,0.0,Windy
2025-10-31,Jeddah,35.8,21,39.1,0.0,Partly Cloudy
2025-11-01,Jeddah,25.8,42,39.5,9.51,Sunny
2025-11-02,Jeddah,22.1,52,34.2,0.0,Rainy
2025-11-03,Jeddah,33.5,29,9.7,0.27,Cloudy
2025-11-04,Jeddah,39.9,55,10.9,0.0,Foggy
2025-11-05,Jeddah,14.8,93,23.0,6.36,Stormy
2025-11-06,Jeddah,13.5,64,26.7,5.03,Windy
2025-11-07,Jeddah,35.8,49,14.8,0.0,Windy
2025-11-08,Jeddah,44.0,51,37.0,13.28,Rainy
2025-11-09,Jeddah,36.4,90,26.8,1.83,Sunny
2025-11-10,Jeddah,39.4,30,10.0,0.0,Stormy
2025-11-11,Jeddah,41.6,67,24.9,0.0,Windy
2025-11-12,Jeddah,30.3,79,2.4,0.0,Partly Cloudy
2025-11-13,Jeddah,24.1,65,17.9,0.14,Stormy
2025-11-14,Jeddah,33.4,87,17.1,10.56,Cloudy
2025-11-15,Jeddah,14.2,34,20.4,0.0,Rainy
2025-11-16,Jeddah,14.3,85,37.7,5.61,Sunny
2025-11-17,Jeddah,38.7,45,5.4,0.68,Stormy
2025-11-18,Jeddah,34.3,45,27.5,0.0,Partly Cloudy
2025-11-19,Jeddah,20.7,73,4.3,0.74,Sunny
2025-11-20,Jeddah,38.5,46,38.7,0.0,Stormy
2025-11-21,Jeddah,35.5,74,28.3,6.69,Stormy
2025-11-22,Jeddah,22.8,37,16.4,4.78,Partly Cloudy
2025-11-23,Jeddah,18.2,48,25.3,2.7,Foggy
2025-11-24,Jeddah,34.1,35,20.7,3.78,Sunny
2025-11-25,Jeddah,9.7,26,16.7,0.66,Cloudy
2025-11-26,Jeddah,33.0,51,6.9,3.17,Sunny
2025-11-27,Jeddah,37.1,68,10.4,3.0,Stormy
2025-11-28,Jeddah,7.2,71,39.2,0.0,Sunny
2025-11-29,Jeddah,32.2,29,12.6,0.0,Windy
2025-11-30,Jeddah,16.6,84,13.8,1.9,Foggy
2025-12-01,Jeddah,13.1,33,27.3,5.03,Rainy
2025-12-02,Jeddah,24.9,86,37.3,0.93,Windy
2025-12-03,Jeddah,10.1,57,12.4,0.0,Sunny
2025-12-04,Jeddah,24.4,38,10.0,0.0,Sunny
2025-12-05,Jeddah,32.3,72,2.1,7.13,Cloudy
2025-12-06,Jeddah,18.6,39,34.1,1.82,Windy
2025-12-07,Jeddah,37.6,74,39.4,2.32,Cloudy
2025-12-08,Jeddah,9.7,54,25.6,3.82,Sunny
2025-12-09,Jeddah,32.3,94,22.6,7.03,Foggy
2025-12-10,Jeddah,29.5,30,26.4,0.81,Windy
2025-12-11,Jeddah,10.7,59,29.4,0.0,Foggy
2025-12-12,Jeddah,37.2,82,24.4,0.0,Stormy
2025-12-13,Jeddah,25.0,71,9.3,0.0,Cloudy
2025-12-14,Jeddah,21.2,93,30.2,0.0,Foggy
2025-12-15,Jeddah,15.6,83,4.1,5.49,Rainy
2025-12-16,Jeddah,34.9,87,3.1,11.35,Foggy
2025-12-17,Jeddah,16.5,38,5.2,0.0,Sunny
2025-12-18,Jeddah,11.3,54,21.1,4.06,Foggy
2025-12-19,Jeddah,25.9,47,27.4,2.51,Windy
2025-12-20,Jeddah,44.6,32,32.2,2.2,Cloudy
2025-12-21,Jeddah,11.5,87,17.2,1.38,Cloudy
2025-12-22,Jeddah,41.6,93,35.4,0.0,Partly Cloudy
2025-12-23,Jeddah,31.0,78,26.4,2.89,Foggy
2025-12-24,Jeddah,21.1,25,38.4,0.0,Sunny
2025-12-25,Jeddah,6.1,46,4.0,5.85,Stormy
2025-12-26,Jeddah,13.9,94,3.2,3.34,Rainy
2025-12-27,Jeddah,28.4,55,23.4,0.0,Foggy
2025-12-28,Jeddah,34.7,70,35.1,0.93,Foggy
2025-12-29,Jeddah,14.4,69,31.3,3.94,Cloudy
2025-12-30,Jeddah,31.2,49,10.4,10.2,Cloudy
2025-12-31,Jeddah,15.5,48,16.3,0.0,Foggy
