Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-05-13,Dammam,21.7,29,11.7,4.02,Rainy
2025-05-14,Dammam,27.2,49,25.2,0.0,Windy
2025-05-15,Dammam,33.8,42,28.0,6.9,Rainy
2025-05-16,Dammam,44.9,48,17.4,0.0,Foggy
2025-05-17,Dammam,12.7,77,17.2,0.0,Sunny
2025-05-18,Dammam,17.7,81,11.9,0.0,Cloudy
2025-05-19,Dammam,21.3,22,7.3,2.55,Rainy
2025-05-20,Dammam,28.3,45,26.7,2.21,Cloudy
2025-05-21,Dammam,42.3,34,17.6,3.14,Stormy
2025-05-22,Dammam,22.4,45,30.1,0.0,Partly Cloudy
2025-05-23,Dammam,24.6,50,2.1,0.0,Stormy
2025-05-24,Dammam,10.7,65,14.0,5.84,Partly Cloudy
2025-05-25,Dammam,29.6,52,20.2,6.54,Sunny
2025-05-26,Dammam,38.2,44,39.5,6.13,Stormy
2025-05-27,Dammam,29.4,57,37.8,6.56,Cloudy
2025-05-28,Dammam,40.8,85,34.7,0.0,Stormy
2025-05-29,Dammam,43.8,23,28.2,2.06,Stormy
2025-05-30,Dammam,5.6,61,1.9,5.28,Foggy
2025-05-31,Dammam,37.9,46,17.1,0.0,Foggy
2025-06-01,Dammam,6.5,80,29.1,0.0,Foggy
2025-06-02,Dammam,9.0,81,2.8,0.6,Windy
2025-06-03,Dammam,15.5,45,25.6,7.5,Partly Cloudy
2025-06-04,Dammam,17.6,85,9.1,5.91,Sunny
2025-06-05,Dammam,13.2,71,2.5,6.84,Cloudy
2025-06-06,Dammam,7.3,26,2.6,3.25,Foggy
2025-06-07,Dammam,11.2,38,21.3,0.0,Rainy
2025-06-08,Dammam,14.6,92,38.4,4.32,Stormy
2025-06-09,Dammam,40.6,94,25.6,10.45,Rainy
2025-06-10,Dammam,35.2,88,1.4,4.18,Partly Cloudy
2025-06-11,Dammam,38.9,79,20.4,0.0,Sunny
2025-06-12,Dammam,35.1,34,23.7,0.74,Partly Cloudy
2025-06-13,Dammam,44.1,25,25.0,11.64,Foggy
2025-06-14,Dammam,9.8,60,39.4,4.1,Rainy
2025-06-15,Dammam,31.4,39,19.9,0.0,Partly Cloudy
2025-06-16,Dammam,19.8,43,34.6,0.0,Sunny
2025-06-17,Dammam,27.4,26,17.7,5.63,Partly Cloudy
2025-06-18,Dammam,5.4,40,26.7,0.0,Sunny
2025-06-19,Dammam,15.6,28,18.6,0.0,Foggy
2025-06-20,Dammam,5.4,45,21.9,5.14,Stormy
2025-06-21,Dammam,38.4,28,37.2,0.0,Sunny
2025-06-22,Dammam,38.2,34,20.7,0.0,Foggy
2025-06-23,Dammam,43.6,34,20.9,5.15,Foggy
2025-06-24,Dammam,17.9,70,22.5,6.36,Stormy
2025-06-25,Dammam,12.4,92,9.6,6.76,Sunny
2025-06-26,Dammam,40.5,23,12.4,3.26,Partly Cloudy
2025-06-27,Dammam,26.9,78,18.0,5.51,Partly Cloudy
2025-06-28,Dammam,38.4,46,14.8,5.26,Windy
2025-06-29,Dammam,22.4,70,22.1,0.0,Stormy
2025-06-30,Dammam,33.5,70,28.5,2.83,Rainy
2025-07-01,Dammam,37.6,66,8.4,0.43,Partly Cloudy
2025-07-02,Dammam,25.3,41,21.4,5.69,Windy
2025-07-03,Dammam,42.8,34,4.7,8.02,Rainy
2025-07-04,Dammam,8.8,24,23.3,0.0,Rainy
2025-07-05,Dammam,10.4,88,39.2,0.0,Rainy
2025-07-06,Dammam,20.2,68,32.2,0.0,Cloudy
2025-07-07,Dammam,7.4,87,0.2,12.29,Stormy
2025-07-08,Dammam,21.2,59,30.6,2.73,Partly Cloudy
2025-07-09,Dammam,26.6,70,36.7,9.48,Windy
2025-07-10,Dammam,39.9,46,6.6,0.0,Partly Cloudy
2025-07-11,Dammam,31.9,32,29.3,0.0,Cloudy
2025-07-12,Dammam,42.4,86,25.3,7.37,Windy
2025-07-13,Dammam,32.7,53,5.8,0.0,Windy
2025-07-14,Dammam,17.2,94,18.0,0.0,Rainy
2025-07-15,Dammam,32.5,27,23.8,0.0,Foggy
2025-07-16,Dammam,21.8,76,0.8,7.35,Cloudy
2025-07-17,Dammam,31.9,55,35.4,4.51,Sunny
2025-07-18,Dammam,11.5,68,36.9,5.14,Rainy
2025-07-19,Dammam,7.0,41,22.8,0.0,Foggy
2025-07-20,Dammam,34.0,78,29.9,8.1,Windy
2025-07-21,Dammam,32.3,80,17.3,0.15,Foggy
2025-07-22,Dammam,33.3,53,31.1,0.0,Stormy
2025-07-23,Dammam,27.1,93,38.9,0.0,Windy
2025-07-24,Dammam,44.4,44,29.4,3.59,Stormy
2025-07-25,Dammam,32.2,92,8.5,1.77,Windy
2025-07-26,Dammam,33.0,87,5.9,1.57,Stormy
2025-07-27,Dammam,43.1,35,25.3,0.31,Stormy
2025-07-28,Dammam,26.0,22,37.3,0.0,Sunny
2025-07-29,Dammam,8.5,51,31.3,0.91,Partly Cloudy
2025-07-30,Dammam,38.4,21,10.9,1.61,Windy
2025-07-31,Dammam,13.8,57,25.9,0.33,Windy
2025-08-01,Dammam,24.4,26,39.1,0.0,Stormy
2025-08-02,Dammam,13.7,91,11.3,2.89,Windy
2025-08-03,Dammam,38.7,77,31.8,2.83,Partly Cloudy
2025-08-04,Dammam,25.0,90,25.8,1.37,Rainy
2025-08-05,Dammam,42.8,80,38.0,0.19,Sunny
2025-08-06,Dammam,39.8,36,31.7,0.0,Rainy
2025-08-07,Dammam,18.7,35,29.6,3.85,Rainy
2025-08-08,Dammam,11.1,58,36.9,12.04,Sunny
2025-08-09,Dammam,17.0,58,20.2,0.0,Cloudy
2025-08-10,Dammam,41.4,58,10.6,0.0,Windy
2025-08-11,Dammam,20.7,62,37.4,0.0,Cloudy
2025-08-12,Dammam,9.5,34,19.7,7.46,Rainy
2025-08-13,Dammam,14.1,24,22.3,0.0,Sunny
2025-08-14,Dammam,43.8,93,33.0,4.51,Partly Cloudy
2025-08-15,Dammam,37.6,48,23.0,12.9,Rainy
2025-08-16,Dammam,25.4,71,32.4,2.11,Stormy
2025-08-17,Dammam,19.2,50,0.6,11.79,Windy
2025-08-18,Dammam,12.6,59,22.8,0.0,Windy
2025-08-19,Dammam,44.5,83,34.7,1.2,Rainy
2025-08-20,Dammam,41.7,87,6.0,0.0,Windy
2025-08-21,Dammam,33.4,58,21.2,0.01,Rainy
2025-08-22,Dammam,7.4,79,23.4,0.0,Rainy
2025-08-23,Dammam,37.6,88,14.3,4.83,Windy
2025-08-24,Dammam,35.8,21,16.8,1.5,Foggy
2025-08-25,Dammam,25.1,35,14.3,1.17,Windy
2025-08-26,Dammam,20.1,49,37.9,7.86,Stormy
2025-08-27,Dammam,17.1,29,25.3,4.01,Cloudy
2025-08-28,Dammam,15.1,56,16.7,5.28,Sunny
2025-08-29,Dammam,41.2,59,12.1,0.0,Rainy
2025-08-30,Dammam,8.8,68,15.1,3.1,Windy
2025-08-31,Dammam,6.2,43,20.5,0.0,Windy
2025-09-01,Dammam,16.5,41,8.2,7.39,Stormy
2025-09-02,Dammam,21.5,95,13.2,15.13,Cloudy
2025-09-03,Dammam,8.9,22,37.2,4.45,Foggy
2025-09-04,Dammam,35.4,91,38.1,7.31,Stormy
2025-09-05,Dammam,34.9,25,1.6,0.0,Cloudy
2025-09-06,Dammam,37.1,94,38.8,3.83,Cloudy
2025-09-07,Dammam,22.4,47,39.0,0.0,Cloudy
2025-09-08,Dammam,10.5,80,39.0,0.0,Sunny
2025-09-09,Dammam,19.7,65,16.5,8.06,Stormy
2025-09-10,Dammam,31.7,71,24.9,0.0,Windy
2025-09-11,Dammam,11.6,35,37.6,0.0,Partly Cloudy
2025-09-12,Dammam,25.3,32,22.3,0.0,Stormy
2025-09-13,Dammam,31.8,43,19.0,0.0,Sunny
2025-09-14,Dammam,15.2,49,25.9,10.99,Rainy
2025-09-15,Dammam,40.2,38,33.6,6.55,Stormy
2025-09-16,Dammam,38.7,72,15.9,0.0,Stormy
2025-09-17,Dammam,44.1,32,15.5,0.0,Rainy
2025-09-18,Dammam,40.2,46,3.8,2.75,Sunny
2025-09-19,Dammam,15.7,72,21.9,5.05,Sunny
2025-09-20,Dammam,40.8,95,28.7,5.91,Sunny
2025-09-21,Dammam,20.0,36,10.4,0.0,Partly Cloudy
2025-09-22,Dammam,11.2,85,18.3,7.11,Foggy
2025-09-23,Dammam,29.4,87,36.9,3.71,Foggy
2025-09-24,Dammam,9.9,79,33.2,2.2,Windy
2025-09-25,Dammam,43.0,47,8.9,1.82,Rainy
2025-09-26,Dammam,9.0,64,11.8,3.57,Sunny
2025-09-27,Dammam,29.2,46,28.7,0.0,Rainy
2025-09-28,Dammam,44.1,54,15.6,1.25,Foggy
2025-09-29,Dammam,31.9,66,2.5,4.56,Partly Cloudy
2025-09-30,Dammam,24.5,73,32.4,0.02,Windy
2025-10-01,Dammam,20.5,91,29.5,0.0,Foggy
2025-10-02,Dammam,7.3,87,19.1,5.97,Stormy
2025-10-03,Dammam,32.7,24,36.4,0.0,Foggy
2025-10-04,Dammam,40.4,44,10.5,3.85,Sunny
2025-10-05,Dammam,7.8,75,18.3,1.44,Sunny
2025-10-06,Dammam,15.6,41,31.3,2.89,Partly Cloudy
2025-10-07,Dammam,6.3,77,19.0,6.13,Sunny
2025-10-08,Dammam,44.2,50,28.6,0.0,Cloudy
2025-10-09,Dammam,41.1,41,2.7,5.5,Sunny
2025-10-10,Dammam,26.1,79,38.3,13.44,Foggy
2025-10-11,Dammam,37.8,82,33.8,7.58,Rainy
2025-10-12,Dammam,32.1,58,32.7,0.92,Rainy
2025-10-13,Dammam,6.5,35,39.9,8.31,Foggy
2025-10-14,Dammam,11.2,38,38.4,2.5,Partly Cloudy
2025-10-15,Dammam,14.4,50,20.8,1.35,Windy
2025-10-16,Dammam,42.3,73,10.4,10.05,Foggy
2025-10-17,Dammam,34.1,90,31.3,5.75,Rainy
2025-10-18,Dammam,41.0,23,34.1,0.0,Foggy
2025-10-19,Dammam,23.3,72,10.3,4.64,Cloudy
2025-10-20,Dammam,33.8,33,29.1,12.19,Windy
2025-10-21,Dammam,13.0,22,33.2,1.7,Stormy
2025-10-22,Dammam,15.2,92,19.3,2.71,Windy
2025-10-23,Dammam,35.3,49,4.1,1.73,Sunny
2025-10-24,Dammam,9.0,52,10.8,0.0,Cloudy
2025-10-25,Dammam,40.2,28,36.3,1.81,Cloudy
2025-10-26,Dammam,35.4,59,38.1,3.3,Sunny
2025-10-27,Dammam,41.8,43,22.4,8.55,Stormy
2025-10-28,Dammam,7.9,72,4.5,0.0,Cloudy
2025-10-29,Dammam,35.1,58,31.7,2.12,Foggy
2025-10-30,Dammam,26.5,64,30.4,0.0,Windy
2025-10-31,Dammam,7.8,38,31.4,0.0,Cloudy
2025-11-01,Dammam,39.5,89,21.1,7.31,Windy
2025-11-02,Dammam,6.8,71,37.4,8.69,Windy
2025-11-03,Dammam,39.1,74,25.3,0.04,Foggy
2025-11-04,Dammam,38.2,93,38.1,8.89,Rainy
2025-11-05,Dammam,19.6,33,25.1,0.0,Partly Cloudy
2025-11-06,Dammam,18.2,28,35.8,2.17,Foggy
2025-11-07,Dammam,20.4,36,10.0,0.0,Cloudy
2025-11-08,Dammam,42.4,93,7.2,2.75,Rainy
2025-11-09,Dammam,37.2,89,6.8,0.0,Rainy
2025-11-10,Dammam,38.0,77,14.5,1.93,Foggy
2025-11-11,Dammam,37.0,53,30.0,6.99,Foggy
2025-11-12,Dammam,32.0,48,20.3,8.74,Stormy
2025-11-13,Dammam,15.0,45,30.7,5.42,Sunny
2025-11-14,Dammam,37.5,91,27.6,4.39,Sunny
2025-11-15,Dammam,8.3,44,28.6,0.0,Windy
2025-11-16,Dammam,27.3,23,31.9,6.81,Rainy
2025-11-17,Dammam,15.0,93,7.1,0.0,Cloudy
2025-11-18,Dammam,32.1,46,31.4,3.3,Cloudy
2025-11-19,Dammam,35.9,73,37.9,7.26,Stormy
2025-11-20,Dammam,32.4,41,35.7,8.89,Stormy
2025-11-21,Dammam,40.7,61,39.6,0.0,Rainy
2025-11-22,Dammam,24.3,60,7.0,1.39,Foggy
2025-11-23,Dammam,40.1,65,4.5,0.0,Foggy
2025-11-24,Dammam,32.5,61,0.2,4.88,Partly Cloudy
2025-11-25,Dammam,37.0,25,35.9,0.0,Partly Cloudy
2025-11-26,Dammam,34.5,26,22.8,6.06,Cloudy
2025-11-27,Dammam,36.5,90,27.7,4.7,Foggy
2025-11-28,Dammam,18.5,70,8.2,7.35,Cloudy
2025-11-29,Dammam,18.3,86,20.3,0.0,Sunny
2025-11-30,Dammam,11.0,76,23.8,3.25,Windy
2025-12-01,Dammam,39.5,69,16.7,2.71,Windy
2025-12-02,Dammam,28.2,72,39.8,0.0,Rainy
2025-12-03,Dammam,36.1,23,31.2,2.76,Foggy
2025-12-04,Dammam,43.2,76,36.4,2.22,Cloudy
2025-12-05,Dammam,14.9,28,37.8,12.49,Foggy
2025-12-06,Dammam,37.2,94,20.0,0.0,Windy
2025-12-07,Dammam,34.4,53,19.6,8.24,Partly Cloudy
2025-12-08,Dammam,8.0,67,28.5,1.63,Cloudy
2025-12-09,Dammam,36.3,26,29.5,0.0,Stormy
2025-12-10,Dammam,33.7,34,3.9,0.0,Sunny
2025-12-11,Dammam,10.9,59,23.0,9.68,Windy
2025-12-12,Dammam,26.0,21,6.3,0.0,Sunny
2025-12-13,Dammam,5.7,45,33.2,4.71,Windy
2025-12-14,Dammam,41.6,88,30.2,0.0,Windy
2025-12-15,Dammam,15.2,31,28.5,0.0,Sunny
2025-12-16,Dammam,14.1,78,17.2,0.0,Rainy
2025-12-17,Dammam,25.6,39,34.0,4.85,Stormy
2025-12-18,Dammam,44.4,78,23.1,2.24,Partly Cloudy
2025-12-19,Dammam,9.2,26,33.2,2.27,Foggy
2025-12-20,Dammam,37.7,64,36.7,0.0,Partly Cloudy
2025-12-21,Dammam,20.2,42,25.6,0.0,Stormy
2025-12-22,Dammam,32.9,61,38.8,0.0,Rainy
2025-12-23,Dammam,20.6,29,3.2,5.8,Windy
2025-12-24,Dammam,15.1,93,12.8,3.81,Windy
2025-12-25,Dammam,33.9,23,20.1,2.28,Foggy
2025-12-26,Dammam,13.4,38,37.3,12.14,Foggy
2025-12-27,Dammam,37.4,46,37.2,8.5,Rainy
2025-12-28,Dammam,9.3,58,37.7,1.64,Windy
2025-12-29,Dammam,38.7,41,34.2,3.71,Rainy
2025-12-30,Dammam,26.3,82,0.2,1.78,Sunny
2025-12-31,Dammam,25.7,46,16.7,0.0,Windy
