Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-03-31,Dubai,15.2,87,19.3,9.24,Stormy
2025-04-01,Dubai,10.9,51,1.3,11.49,Foggy
2025-04-02,Dubai,17.6,42,17.7,2.7,Windy
2025-04-03,Dubai,13.9,57,23.8,4.49,Sunny
2025-04-04,Dubai,32.6,90,13.9,0.0,Foggy
2025-04-05,Dubai,14.1,80,39.8,2.77,Foggy
2025-04-06,Dubai,29.0,71,23.4,9.02,Windy
2025-04-07,Dubai,8.5,58,12.3,0.6,Windy
2025-04-08,Dubai,44.9,70,25.2,3.9,Rainy
2025-04-09,Dubai,10.9,79,17.5,4.6,Sunny
2025-04-10,Dubai,27.2,60,35.2,2.07,Windy
2025-04-11,Dubai,19.5,71,8.3,4.98,Cloudy
2025-04-12,Dubai,35.0,87,35.7,7.25,Rainy
2025-04-13,Dubai,18.9,22,24.8,11.22,Stormy
2025-04-14,Dubai,28.3,46,21.7,5.2,Rainy
2025-04-15,Dubai,42.1,51,38.8,0.0,Sunny
2025-04-16,Dubai,40.0,74,24.2,0.52,Windy
2025-04-17,Dubai,40.3,65,18.6,2.56,Windy
2025-04-18,Dubai,27.4,85,12.6,3.67,Foggy
2025-04-19,Dubai,32.1,61,25.0,0.49,Sunny
2025-04-20,Dubai,9.5,87,16.2,0.82,Partly Cloudy
2025-04-21,Dubai,19.9,81,9.6,0.0,Partly Cloudy
2025-04-22,Dubai,38.7,57,10.3,0.0,Windy
2025-04-23,Dubai,37.0,68,9.2,0.0,Rainy
2025-04-24,Dubai,9.1,80,33.4,7.52,Stormy
2025-04-25,Dubai,12.5,52,29.0,5.36,Sunny
2025-04-26,Dubai,31.7,49,39.8,2.48,Sunny
2025-04-27,Dubai,36.5,30,35.6,2.47,Cloudy
2025-04-28,Dubai,39.8,58,10.2,0.0,Stormy
2025-04-29,Dubai,25.8,64,30.1,5.9,Cloudy
2025-04-30,Dubai,40.9,80,20.8,2.7,Rainy
2025-05-01,Dubai,42.2,61,6.9,10.83,Rainy
2025-05-02,Dubai,35.3,91,39.1,0.16,Partly Cloudy
2025-05-03,Dubai,35.8,81,3.5,0.0,Sunny
2025-05-04,Dubai,36.3,89,29.9,0.35,Foggy
2025-05-05,Dubai,28.7,31,13.9,0.67,Cloudy
2025-05-06,Dubai,22.7,56,27.8,0.69,Foggy
2025-05-07,Dubai,21.1,21,21.1,2.57,Rainy
2025-05-08,Dubai,9.8,78,18.5,8.82,Rainy
2025-05-09,Dubai,35.7,84,11.9,0.0,Stormy
2025-05-10,Dubai,8.5,51,37.2,9.56,Sunny
2025-05-11,Dubai,22.6,85,16.2,0.0,Foggy
2025-05-12,Dubai,18.7,26,2.8,14.43,Foggy
2025-05-13,Dubai,15.2,53,12.0,0.0,Sunny
2025-05-14,Dubai,38.7,72,28.9,0.0,Cloudy
2025-05-15,Dubai,18.5,54,13.0,0.0,Partly Cloudy
2025-05-16,Dubai,37.5,23,24.4,6.19,Foggy
2025-05-17,Dubai,39.5,50,30.8,3.29,Partly Cloudy
2025-05-18,Dubai,5.5,86,26.1,2.63,Cloudy
2025-05-19,Dubai,21.7,46,32.4,0.0,Partly Cloudy
2025-05-20,Dubai,33.5,48,30.0,3.87,Rainy
2025-05-21,Dubai,12.8,34,38.7,0.0,Foggy
2025-05-22,Dubai,32.1,87,29.0,0.0,Stormy
2025-05-23,Dubai,39.3,56,5.1,0.0,Partly Cloudy
2025-05-24,Dubai,8.7,44,4.2,7.87,Stormy
2025-05-25,Dubai,22.2,75,23.0,0.0,Rainy
2025-05-26,Dubai,14.7,91,16.9,0.0,Foggy
2025-05-27,Dubai,36.8,38,5.3,0.0,Rainy
2025-05-28,Dubai,5.7,29,9.0,0.0,Sunny
2025-05-29,Dubai,30.7,49,26.0,5.88,Partly Cloudy
2025-05-30,Dubai,10.8,27,29.9,0.0,Rainy
2025-05-31,Dubai,30.5,62,15.4,0.0,Stormy
2025-06-01,Dubai,6.1,90,11.0,0.43,Stormy
2025-06-02,Dubai,17.4,89,15.6,0.58,Foggy
2025-06-03,Dubai,26.5,38,15.3,0.0,Windy
2025-06-04,Dubai,17.1,74,16.7,0.0,Sunny
2025-06-05,Dubai,7.5,62,7.4,4.49,Stormy
2025-06-06,Dubai,11.8,53,38.8,2.38,Windy
2025-06-07,Dubai,30.2,84,37.9,3.28,Sunny
2025-06-08,Dubai,14.1,85,16.3,9.67,Cloudy
2025-06-09,Dubai,5.6,68,9.2,0.0,Rainy
2025-06-10,Dubai,39.1,27,1.0,3.04,Sunny
2025-06-11,Dubai,24.0,67,31.4,7.62,Windy
2025-06-12,Dubai,19.2,41,14.1,0.0,Rainy
2025-06-13,Dubai,21.3,83,4.5,8.19,Windy
2025-06-14,Dubai,18.3,93,16.5,5.89,Stormy
2025-06-15,Dubai,28.4,22,34.9,0.0,Cloudy
2025-06-16,Dubai,27.1,53,1.4,0.23,Stormy
2025-06-17,Dubai,20.1,70,6.8,0.16,Cloudy
2025-06-18,Dubai,13.3,46,4.5,5.26,Stormy
2025-06-19,Dubai,38.9,28,23.6,8.94,Cloudy
2025-06-20,Dubai,41.6,42,31.2,0.0,Foggy
2025-06-21,Dubai,12.2,50,22.5,11.61,Cloudy
2025-06-22,Dubai,36.5,65,13.7,2.43,Windy
2025-06-23,Dubai,33.6,87,28.9,0.0,Windy
2025-06-24,Dubai,24.7,60,19.3,0.12,Cloudy
2025-06-25,Dubai,37.0,92,24.8,3.92,Partly Cloudy
2025-06-26,Dubai,16.1,36,19.0,0.0,Cloudy
2025-06-27,Dubai,28.8,83,26.3,6.85,Foggy
2025-06-28,Dubai,39.2,88,37.8,5.18,Cloudy
2025-06-29,Dubai,14.1,46,11.7,0.63,Partly Cloudy
2025-06-30,Dubai,24.5,40,36.2,9.16,Sunny
2025-07-01,Dubai,41.2,34,15.7,0.62,Partly Cloudy
2025-07-02,Dubai,18.4,58,1.0,0.75,Foggy
2025-07-03,Dubai,27.4,61,21.0,0.0,Rainy
2025-07-04,Dubai,14.2,50,12.4,0.0,Stormy
2025-07-05,Dubai,23.3,40,29.6,1.02,Rainy
2025-07-06,Dubai,32.8,42,32.5,7.0,Rainy
2025-07-07,Dubai,19.4,78,29.9,0.0,Windy
2025-07-08,Dubai,5.8,58,26.2,7.68,Foggy
2025-07-09,Dubai,16.3,91,17.9,2.39,Partly Cloudy
2025-07-10,Dubai,28.5,49,31.8,0.0,Sunny
2025-07-11,Dubai,15.2,52,31.2,1.63,Partly Cloudy
2025-07-12,Dubai,16.9,46,23.2,4.11,Partly Cloudy
2025-07-13,Dubai,11.7,76,10.3,8.11,Windy
2025-07-14,Dubai,29.2,54,21.0,7.33,Cloudy
2025-07-15,Dubai,8.6,37,35.5,3.56,Rainy
2025-07-16,Dubai,30.2,79,27.7,7.54,Partly Cloudy
2025-07-17,Dubai,39.8,91,2.6,0.0,Foggy
2025-07-18,Dubai,22.0,41,25.9,2.16,Stormy
2025-07-19,Dubai,17.2,35,15.1,5.33,Rainy
2025-07-20,Dubai,35.6,63,16.5,0.0,Rainy
2025-07-21,Dubai,34.0,62,34.6,0.0,Partly Cloudy
2025-07-22,Dubai,9.6,45,23.0,0.0,Stormy
2025-07-23,Dubai,7.6,65,37.3,3.98,Partly Cloudy
2025-07-24,Dubai,17.2,83,30.6,6.51,Rainy
2025-07-25,Dubai,26.9,67,20.5,2.15,Stormy
2025-07-26,Dubai,35.5,49,23.0,1.8,Cloudy
2025-07-27,Dubai,11.7,20,27.5,5.32,Foggy
2025-07-28,Dubai,20.8,26,4.8,0.81,Stormy
2025-07-29,Dubai,6.7,62,31.3,9.89,Sunny
2025-07-30,Dubai,8.7,41,37.9,8.71,Windy
2025-07-31,Dubai,13.5,63,19.7,0.55,Partly Cloudy
2025-08-01,Dubai,32.0,69,22.9,2.45,Stormy
2025-08-02,Dubai,33.1,49,1.3,0.0,Partly Cloudy
2025-08-03,Dubai,21.3,34,22.4,6.94,Cloudy
2025-08-04,Dubai,14.6,95,1.2,1.46,Cloudy
2025-08-05,Dubai,31.2,87,34.7,2.76,Sunny
2025-08-06,Dubai,44.1,21,18.9,0.0,Foggy
2025-08-07,Dubai,19.2,40,36.2,5.04,Stormy
2025-08-08,Dubai,41.1,72,24.3,7.32,Stormy
2025-08-09,Dubai,30.0,22,10.2,0.0,Foggy
2025-08-10,Dubai,29.4,39,1.3,0.0,Partly Cloudy
2025-08-11,Dubai,20.7,54,0.9,5.16,Rainy
2025-08-12,Dubai,20.2,36,29.8,0.0,Partly Cloudy
2025-08-13,Dubai,45.0,25,8.7,8.04,Sunny
2025-08-14,Dubai,7.2,30,23.9,0.0,Partly Cloudy
2025-08-15,Dubai,14.8,77,26.1,0.0,Partly Cloudy
2025-08-16,Dubai,42.2,27,20.3,0.0,Sunny
2025-08-17,Dubai,28.7,64,35.3,3.85,Cloudy
2025-08-18,Dubai,28.5,65,33.2,0.0,Foggy
2025-08-19,Dubai,7.2,55,18.8,8.66,Foggy
2025-08-20,Dubai,25.0,92,9.3,0.54,Stormy
2025-08-21,Dubai,31.9,84,22.0,0.32,Cloudy
2025-08-22,Dubai,39.3,40,12.8,0.0,Partly Cloudy
2025-08-23,Dubai,42.3,55,35.2,4.91,Cloudy
2025-08-24,Dubai,13.8,87,15.7,0.0,Partly Cloudy
2025-08-25,Dubai,44.5,53,7.4,0.0,Cloudy
2025-08-26,Dubai,12.3,59,39.0,0.0,Stormy
2025-08-27,Dubai,27.6,48,0.9,5.64,Sunny
2025-08-28,Dubai,33.6,93,30.9,5.48,Sunny
2025-08-29,Dubai,35.6,38,15.3,6.7,Foggy
2025-08-30,Dubai,32.8,49,31.8,0.91,Partly Cloudy
2025-08-31,Dubai,6.6,82,39.5,0.0,Sunny
2025-09-01,Dubai,35.6,47,4.8,1.19,Partly Cloudy
2025-09-02,Dubai,10.5,88,8.7,0.0,Foggy
2025-09-03,Dubai,17.7,26,19.5,8.5,Foggy
2025-09-04,Dubai,44.6,74,30.4,9.96,Windy
2025-09-05,Dubai,29.0,91,10.1,0.0,Cloudy
2025-09-06,Dubai,20.4,42,23.0,9.15,Cloudy
2025-09-07,Dubai,20.6,68,34.0,4.98,Rainy
2025-09-08,Dubai,27.8,94,3.3,1.25,Rainy
2025-09-09,Dubai,17.8,64,6.1,4.66,Stormy
2025-09-10,Dubai,44.6,70,37.4,6.11,Foggy
2025-09-11,Dubai,14.1,43,38.3,7.45,Windy
2025-09-12,Dubai,16.8,32,3.9,0.0,Rainy
2025-09-13,Dubai,8.7,89,17.8,9.44,Partly Cloudy
2025-09-14,Dubai,20.3,42,30.7,0.0,Sunny
2025-09-15,Dubai,16.8,69,16.1,6.15,Partly Cloudy
2025-09-16,Dubai,18.0,83,31.0,0.0,Partly Cloudy
2025-09-17,Dubai,22.4,90,35.5,4.64,Cloudy
2025-09-18,Dubai,17.3,48,14.5,6.77,Sunny
2025-09-19,Dubai,13.8,93,4.4,0.0,Foggy
2025-09-20,Dubai,43.1,40,25.9,0.0,Cloudy
2025-09-21,Dubai,40.7,24,38.2,0.0,Partly Cloudy
2025-09-22,Dubai,33.0,36,27.8,0.0,Stormy
2025-09-23,Dubai,37.1,37,4.5,8.46,Stormy
2025-09-24,Dubai,13.1,32,18.2,0.0,Windy
2025-09-25,Dubai,39.9,86,6.9,0.0,Cloudy
2025-09-26,Dubai,44.9,37,39.8,2.75,Cloudy
2025-09-27,Dubai,19.5,20,12.3,1.76,Cloudy
2025-09-28,Dubai,6.7,65,38.5,2.43,Rainy
2025-09-29,Dubai,5.3,44,28.2,8.2,Rainy
2025-09-30,Dubai,8.6,62,21.5,0.0,Sunny
2025-10-01,Dubai,35.3,48,2.2,7.0,Sunny
2025-10-02,Dubai,17.6,66,2.8,8.72,Stormy
2025-10-03,Dubai,33.4,77,2.2,6.18,Partly Cloudy
2025-10-04,Dubai,38.0,85,21.1,0.0,Sunny
2025-10-05,Dubai,6.7,31,3.8,4.22,Windy
2025-10-06,Dubai,29.6,33,19.0,0.0,Stormy
2025-10-07,Dubai,26.5,64,25.2,0.95,Foggy
2025-10-08,Dubai,21.8,49,20.8,2.48,Foggy
2025-10-09,Dubai,9.3,78,21.8,9.05,Windy
2025-10-10,Dubai,19.2,26,34.1,3.05,Stormy
2025-10-11,Dubai,25.3,45,12.8,2.52,Foggy
2025-10-12,Dubai,29.0,67,38.1,10.21,Cloudy
2025-10-13,Dubai,6.5,35,11.3,9.62,Windy
2025-10-14,Dubai,35.8,40,34.0,2.4,Foggy
2025-10-15,Dubai,33.6,68,5.8,7.89,Windy
2025-10-16,Dubai,35.8,66,1.3,0.0,Partly Cloudy
2025-10-17,Dubai,43.8,62,22.8,2.77,Stormy
2025-10-18,Dubai,34.9,75,35.1,5.01,Sunny
2025-10-19,Dubai,22.2,70,36.3,0.0,Sunny
2025-10-20,Dubai,21.3,64,38.3,0.0,Foggy
2025-10-21,Dubai,12.8,69,28.5,4.38,Cloudy
2025-10-22,Dubai,22.7,64,19.0,1.3,Sunny
2025-10-23,Dubai,21.2,68,23.3,7.19,Windy
2025-10-24,Dubai,5.2,82,5.8,7.44,Sunny
2025-10-25,Dubai,42.2,76,3.4,4.26,Rainy
2025-10-26,Dubai,43.6,58,19.3,0.0,Rainy
2025-10-27,Dubai,16.4,83,34.3,10.22,Rainy
2025-10-28,Dubai,32.2,61,19.8,5.44,Rainy
2025-10-29,Dubai,15.4,56,35.1,0.0,Rainy
2025-10-30,Dubai,21.7,32,30.1,4.12,Stormy
2025-10-31,Dubai,8.6,43,11.8,8.76,Windy
2025-11-01,Dubai,26.9,68,11.2,8.41,Stormy
2025-11-02,Dubai,8.5,79,14.8,0.0,Stormy
2025-11-03,Dubai,31.2,47,18.2,0.03,Sunny
2025-11-04,Dubai,6.2,36,29.0,9.31,Sunny
2025-11-05,Dubai,37.8,48,38.1,1.54,Windy
2025-11-06,Dubai,24.3,21,37.8,2.58,Windy
2025-11-07,Dubai,30.5,58,13.7,3.54,Cloudy
2025-11-08,Dubai,31.9,86,31.3,9.17,Partly Cloudy
2025-11-09,Dubai,25.0,55,8.4,0.0,Partly Cloudy
2025-11-10,Dubai,36.4,88,6.4,0.0,Stormy
2025-11-11,Dubai,39.8,57,33.8,3.75,Cloudy
2025-11-12,Dubai,44.3,63,12.3,11.71,Cloudy
2025-11-13,Dubai,23.6,90,39.5,0.69,Partly Cloudy
2025-11-14,Dubai,27.4,65,32.9,9.18,Foggy
2025-11-15,Dubai,22.0,80,35.6,2.09,Cloudy
2025-11-16,Dubai,16.2,23,19.3,2.38,Partly Cloudy
2025-11-17,Dubai,13.6,60,27.2,0.0,Partly Cloudy
2025-11-18,Dubai,5.9,54,11.9,6.71,Sunny
2025-11-19,Dubai,19.9,53,17.2,10.18,Sunny
2025-11-20,Dubai,38.2,72,24.7,4.16,Rainy
2025-11-21,Dubai,6.1,63,2.5,1.0,Foggy
2025-11-22,Dubai,41.2,53,4.8,6.49,Foggy
2025-11-23,Dubai,22.8,77,0.8,3.64,Windy
2025-11-24,Dubai,17.5,60,34.4,6.55,Stormy
2025-11-25,Dubai,29.3,32,6.1,2.86,Stormy
2025-11-26,Dubai,30.4,51,10.9,0.0,Cloudy
2025-11-27,Dubai,9.4,47,2.1,0.0,Stormy
2025-11-28,Dubai,26.7,66,6.5,0.0,Foggy
2025-11-29,Dubai,23.5,62,29.0,5.08,Stormy
2025-11-30,Dubai,42.9,69,12.5,0.93,Windy
2025-12-01,Dubai,44.4,85,22.3,5.17,Cloudy
2025-12-02,Dubai,17.9,67,31.5,1.12,Stormy
2025-12-03,Dubai,12.4,42,39.5,0.0,Windy
2025-12-04,Dubai,11.5,26,32.3,0.0,Foggy
2025-12-05,Dubai,35.9,68,2.7,2.84,Foggy
2025-12-06,Dubai,6.4,63,23.4,5.4,Sunny
2025-12-07,Dubai,41.0,34,32.0,0.0,Foggy
2025-12-08,Dubai,37.7,38,36.2,0.37,Partly Cloudy
2025-12-09,Dubai,16.5,54,17.4,12.24,Sunny
2025-12-10,Dubai,5.9,59,24.4,2.08,Windy
2025-12-11,Dubai,34.9,21,34.1,0.0,Windy
2025-12-12,Dubai,25.5,47,1.3,9.14,Rainy
2025-12-13,Dubai,21.9,29,18.9,0.0,Cloudy
2025-12-14,Dubai,16.4,78,18.4,4.25,Rainy
2025-12-15,Dubai,28.6,71,4.7,3.5,Foggy
2025-12-16,Dubai,42.4,62,21.8,0.0,Partly Cloudy
2025-12-17,Dubai,14.7,30,16.4,0.0,Sunny
2025-12-18,Dubai,17.0,76,35.9,0.0,Partly Cloudy
2025-12-19,Dubai,9.5,70,39.9,7.34,Partly Cloudy
2025-12-20,Dubai,14.8,84,21.7,6.2,Sunny
2025-12-21,Dubai,25.3,50,13.1,0.0,Foggy
2025-12-22,Dubai,33.8,52,15.8,1.26,Cloudy
2025-12-23,Dubai,10.7,31,25.4,5.6,Cloudy
2025-12-24,Dubai,8.9,91,39.1,0.0,Windy
2025-12-25,Dubai,39.5,76,14.7,0.0,Sunny
2025-12-26,Dubai,18.9,67,34.6,0.0,Sunny
2025-12-27,Dubai,8.0,32,12.4,5.67,Stormy
2025-12-28,Dubai,44.0,47,0.9,0.0,Rainy
2025-12-29,Dubai,37.0,64,30.1,0.0,Cloudy
2025-12-30,Dubai,24.0,68,30.8,0.0,Foggy
2025-12-31,Dubai,35.2,58,37.6,1.49,Foggy
