Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-06-04,New York,6.3,41,7.7,0.3,Rainy
2025-06-05,New York,30.7,76,31.8,1.45,Sunny
2025-06-06,New York,42.4,37,31.2,0.72,Windy
2025-06-07,New York,12.7,53,23.4,9.68,Rainy
2025-06-08,New York,38.3,32,18.4,8.85,Cloudy
2025-06-09,New York,33.1,41,37.7,0.0,Foggy
2025-06-10,New York,26.6,40,38.4,0.0,Stormy
2025-06-11,New York,36.0,75,17.6,2.55,Windy
2025-06-12,New York,14.3,36,26.2,0.0,Stormy
2025-06-13,New York,10.0,76,38.6,0.0,Sunny
2025-06-14,New York,27.1,38,34.3,0.0,Rainy
2025-06-15,New York,5.1,49,4.0,12.17,Partly Cloudy
2025-06-16,New York,31.5,83,27.7,11.78,Foggy
2025-06-17,New York,29.8,88,9.7,5.29,Windy
2025-06-18,New York,39.1,21,17.9,6.61,Partly Cloudy
2025-06-19,New York,7.0,42,10.2,5.46,Partly Cloudy
2025-06-20,New York,34.5,84,0.1,0.0,Foggy
2025-06-21,New York,8.6,37,10.7,6.21,Rainy
2025-06-22,New York,44.2,33,12.4,2.4,Sunny
2025-06-23,New York,26.0,61,36.6,0.0,Partly Cloudy
2025-06-24,New York,12.7,91,13.2,0.0,Windy
2025-06-25,New York,16.2,91,13.5,3.85,Sunny
2025-06-26,New York,14.9,93,21.6,3.39,Stormy
2025-06-27,New York,22.5,33,8.7,0.0,Foggy
2025-06-28,New York,11.9,24,37.5,3.22,Cloudy
2025-06-29,New York,45.0,39,11.1,0.93,Windy
2025-06-30,New York,30.1,57,9.5,4.37,Partly Cloudy
2025-07-01,New York,35.8,91,11.4,0.0,Rainy
2025-07-02,New York,39.8,23,25.0,4.51,Windy
2025-07-03,New York,5.9,72,6.1,7.09,Partly Cloudy
2025-07-04,New York,28.8,22,2.8,3.18,Windy
2025-07-05,New York,17.1,72,31.7,0.0,Stormy
2025-07-06,New York,31.3,84,9.2,0.0,Windy
2025-07-07,New York,26.9,73,10.0,0.44,Foggy
2025-07-08,New York,8.2,84,4.3,0.0,Windy
2025-07-09,New York,11.4,77,35.7,5.5,Partly Cloudy
2025-07-10,New York,17.7,26,30.4,2.68,Windy
2025-07-11,New York,13.6,81,28.4,0.0,Partly Cloudy
2025-07-12,New York,33.2,81,26.8,0.0,Sunny
2025-07-13,New York,5.3,22,16.8,2.01,Stormy
2025-07-14,New York,18.1,83,25.0,0.0,Sunny
2025-07-15,New York,35.7,86,8.1,3.25,Partly Cloudy
2025-07-16,New York,19.9,54,28.0,0.0,Sunny
2025-07-17,New York,21.2,39,0.2,0.0,Windy
2025-07-18,New York,38.9,90,33.8,7.92,Rainy
2025-07-19,New York,30.9,47,25.2,2.26,Stormy
2025-07-20,New York,34.6,81,16.5,0.27,Sunny
2025-07-21,New York,18.5,64,9.4,0.99,Sunny
2025-07-22,New York,30.6,94,0.8,0.0,Stormy
2025-07-23,New York,9.3,75,33.8,0.0,Foggy
2025-07-24,New York,30.0,88,22.4,7.75,Sunny
2025-07-25,New York,34.1,51,36.5,9.58,Foggy
2025-07-26,New York,29.6,78,5.9,10.3,Rainy
2025-07-27,New York,9.0,84,38.8,6.29,Partly Cloudy
2025-07-28,New York,26.1,91,7.8,0.0,Rainy
2025-07-29,New York,39.1,31,26.7,0.0,Cloudy
2025-07-30,New York,22.6,31,23.3,0.65,Windy
2025-07-31,New York,22.2,28,37.3,4.37,Stormy
2025-08-01,New York,13.4,78,31.4,0.0,Foggy
2025-08-02,New York,8.4,22,12.5,0.0,Cloudy
2025-08-03,New York,6.5,36,5.7,1.03,Foggy
2025-08-04,New York,9.0,36,14.8,0.0,Rainy
2025-08-05,New York,16.2,61,36.3,0.37,Sunny
2025-08-06,New York,41.6,83,19.3,4.21,Foggy
2025-08-07,New York,23.9,84,0.5,0.0,Stormy
2025-08-08,New York,32.5,24,2.6,9.67,Cloudy
2025-08-09,New York,12.4,68,1.0,0.0,Partly Cloudy
2025-08-10,New York,17.8,88,23.3,0.25,Rainy
2025-08-11,New York,17.8,42,2.5,2.14,Partly Cloudy
2025-08-12,New York,30.0,86,39.1,5.1,Windy
2025-08-13,New York,17.8,86,38.6,5.52,Windy
2025-08-14,New York,32.5,56,5.9,3.76,Sunny
2025-08-15,New York,32.6,82,20.2,0.0,Windy
2025-08-16,New York,24.0,50,22.8,11.75,Stormy
2025-08-17,New York,43.1,93,5.3,0.0,Foggy
2025-08-18,New York,19.9,52,18.5,4.93,Rainy
2025-08-19,New York,26.3,82,28.4,2.49,Partly Cloudy
2025-08-20,New York,25.3,48,7.9,0.0,Rainy
2025-08-21,New York,33.7,67,12.6,0.86,Windy
2025-08-22,New York,5.7,58,22.1,0.13,Windy
2025-08-23,New York,19.6,46,28.1,0.0,Rainy
2025-08-24,New York,44.3,59,1.7,4.82,Cloudy
2025-08-25,New York,41.5,85,24.5,10.01,Sunny
2025-08-26,New York,31.1,61,4.9,0.0,Windy
2025-08-27,New York,11.3,34,17.3,0.0,Cloudy
2025-08-28,New York,19.8,52,14.3,0.0,Cloudy
2025-08-29,New York,42.4,74,5.2,0.0,Partly Cloudy
2025-08-30,New York,38.9,38,16.8,0.0,Stormy
2025-08-31,New York,15.1,29,39.5,0.0,Stormy
2025-09-01,New York,29.9,65,16.0,0.0,Cloudy
2025-09-02,New York,40.4,64,21.1,4.9,Partly Cloudy
2025-09-03,New York,18.2,63,23.5,5.87,Partly Cloudy
2025-09-04,New York,38.8,54,3.3,5.7,Windy
2025-09-05,New York,41.7,21,2.9,6.48,Foggy
2025-09-06,New York,43.5,81,22.2,0.0,Sunny
2025-09-07,New York,32.8,73,29.6,0.0,Foggy
2025-09-08,New York,24.0,76,24.1,1.47,Partly Cloudy
2025-09-09,New York,30.5,58,38.3,0.0,Cloudy
2025-09-10,New York,10.1,80,10.8,7.87,Sunny
2025-09-11,New York,40.7,28,6.7,0.0,Sunny
2025-09-12,New York,38.7,59,31.6,3.26,Sunny
2025-09-13,New York,21.7,67,22.7,2.27,Sunny
2025-09-14,New York,28.0,56,6.7,7.35,Partly Cloudy
2025-09-15,New York,9.6,68,1.1,6.37,Cloudy
2025-09-16,New York,25.9,57,1.5,0.0,Stormy
2025-09-17,New York,26.7,48,29.5,12.81,Windy
2025-09-18,New York,19.7,52,10.6,4.84,Sunny
2025-09-19,New York,18.5,60,17.0,0.0,Cloudy
2025-09-20,New York,22.0,57,15.1,6.52,Partly Cloudy
2025-09-21,New York,41.2,23,32.3,0.49,Cloudy
2025-09-22,New York,19.7,32,35.6,0.0,Windy
2025-09-23,New York,25.8,90,15.0,0.0,Windy
2025-09-24,New York,19.5,83,19.5,4.96,Sunny
2025-09-25,New York,29.4,42,7.3,0.73,Windy
2025-09-26,New York,23.0,92,8.8,1.24,Stormy
2025-09-27,New York,21.2,43,1.4,4.16,Rainy
2025-09-28,New York,24.9,68,37.7,0.0,Stormy
2025-09-29,New York,31.7,75,1.1,4.0,Rainy
2025-09-30,New York,36.9,43,5.2,2.06,Foggy
2025-10-01,New York,26.2,37,31.7,0.0,Stormy
2025-10-02,New York,17.3,21,14.7,7.63,Partly Cloudy
2025-10-03,New York,29.3,81,34.6,5.93,Stormy
2025-10-04,New York,7.1,75,16.0,2.4,Cloudy
2025-10-05,New York,33.3,31,17.2,16.07,Foggy
2025-10-06,New York,19.5,56,17.2,0.0,Partly Cloudy
2025-10-07,New York,41.5,56,31.5,7.7,Cloudy
2025-10-08,New York,14.8,83,15.0,6.66,Foggy
2025-10-09,New York,13.8,51,27.3,9.75,Sunny
2025-10-10,New York,8.5,75,0.6,0.0,Cloudy
2025-10-11,New York,12.9,78,28.3,1.62,Foggy
2025-10-12,New York,26.9,79,12.5,0.0,Stormy
2025-10-13,New York,18.0,39,3.5,7.52,Cloudy
2025-10-14,New York,28.7,77,1.0,6.43,Rainy
2025-10-15,New York,6.5,63,1.0,0.0,Cloudy
2025-10-16,New York,6.7,86,18.0,0.0,Windy
2025-10-17,New York,34.6,36,20.2,3.82,Stormy
2025-10-18,New York,36.7,74,14.7,17.76,Foggy
2025-10-19,New York,35.7,92,22.7,3.69,Stormy
2025-10-20,New York,32.5,40,5.1,1.96,Partly Cloudy
2025-10-21,New York,25.6,30,7.7,10.67,Windy
2025-10-22,New York,25.1,45,8.2,0.0,Foggy
2025-10-23,New York,6.8,44,32.1,4.49,Windy
2025-10-24,New York,16.3,54,4.8,0.75,Sunny
2025-10-25,New York,40.7,84,27.9,0.0,Rainy
2025-10-26,New York,41.1,79,7.0,0.0,Cloudy
2025-10-27,New York,12.0,52,9.7,7.74,Cloudy
2025-10-28,New York,21.4,57,35.1,0.0,Cloudy
2025-10-29,New York,41.8,90,21.1,1.34,Sunny
2025-10-30,New York,33.1,55,38.7,0.0,Stormy
2025-10-31,New York,15.7,68,9.7,10.73,Rainy
2025-11-01,New York,18.5,60,12.7,2.51,Cloudy
2025-11-02,New York,11.8,45,5.1,2.96,Stormy
2025-11-03,New York,22.0,38,25.8,9.41,Partly Cloudy
2025-11-04,New York,44.2,67,1.7,0.0,Foggy
2025-11-05,New York,8.8,93,17.7,1.8,Partly Cloudy
2025-11-06,New York,36.7,26,4.5,0.0,Foggy
2025-11-07,New York,22.8,47,14.7,0.0,Rainy
2025-11-08,New York,6.5,77,8.6,1.02,Rainy
2025-11-09,New York,26.4,48,9.2,0.0,Foggy
2025-11-10,New York,26.1,37,21.7,0.0,Stormy
2025-11-11,New York,26.3,34,7.9,0.0,Sunny
2025-11-12,New York,24.5,74,21.9,0.0,Foggy
2025-11-13,New York,27.2,81,29.0,3.42,Rainy
2025-11-14,New York,44.2,92,16.7,3.54,Cloudy
2025-11-15,New York,17.8,67,33.3,0.79,Partly Cloudy
2025-11-16,New York,15.0,71,5.1,3.68,Partly Cloudy
2025-11-17,New York,19.1,85,29.6,8.87,Windy
2025-11-18,New York,24.0,79,0.8,0.0,Foggy
2025-11-19,New York,39.7,52,2.0,2.13,Stormy
2025-11-20,New York,20.5,30,19.2,2.62,Sunny
2025-11-21,New York,34.5,31,17.9,3.39,Windy
2025-11-22,New York,9.4,79,21.2,6.36,Stormy
2025-11-23,New York,14.3,25,0.4,0.0,Partly Cloudy
2025-11-24,New York,12.1,94,27.2,0.0,Windy
2025-11-25,New York,19.8,62,36.0,4.87,Foggy
2025-11-26,New York,24.7,59,10.8,2.62,Sunny
2025-11-27,New York,23.9,61,16.6,9.65,Cloudy
2025-11-28,New York,28.8,69,30.5,0.0,Sunny
2025-11-29,New York,7.1,47,14.9,5.98,Partly Cloudy
2025-11-30,New York,31.4,90,14.3,4.13,Rainy
2025-12-01,New York,33.2,76,11.2,2.27,Cloudy
2025-12-02,New York,42.7,52,3.2,2.94,Sunny
2025-12-03,New York,13.2,80,25.7,12.84,Rainy
2025-12-04,New York,14.5,94,24.2,3.28,Partly Cloudy
2025-12-05,New York,38.6,89,19.5,7.65,Sunny
2025-12-06,New York,9.3,52,14.0,4.91,Stormy
2025-12-07,New York,39.4,20,8.4,1.97,Stormy
2025-12-08,New York,42.4,82,13.2,0.0,Sunny
2025-12-09,New York,16.8,51,5.9,7.99,Cloudy
2025-12-10,New York,11.0,84,25.9,1.92,Stormy
2025-12-11,New York,15.4,30,36.7,8.84,Partly Cloudy
2025-12-12,New York,36.4,29,35.8,1.73,Cloudy
2025-12-13,New York,26.6,91,22.3,2.32,Sunny
2025-12-14,New York,36.0,25,26.2,0.0,Rainy
2025-12-15,New York,10.5,38,28.7,0.0,Sunny
2025-12-16,New York,15.9,52,21.3,4.49,Rainy
2025-12-17,New York,33.2,86,33.5,0.0,Windy
2025-12-18,New York,11.3,73,22.6,0.0,Partly Cloudy
2025-12-19,New York,30.5,49,1.6,0.0,Windy
2025-12-20,New York,24.0,80,20.7,0.0,Cloudy
2025-12-21,New York,6.6,50,36.6,4.02,Sunny
2025-12-22,New York,7.7,60,0.3,0.48,Sunny
2025-12-23,New York,30.0,85,10.0,7.46,Foggy
2025-12-24,New York,27.2,49,4.7,0.0,Foggy
2025-12-25,New York,17.4,66,12.9,4.49,Partly Cloudy
2025-12-26,New York,33.8,42,38.5,1.39,Sunny
2025-12-27,New York,32.7,33,21.3,2.15,Cloudy
2025-12-28,New York,32.0,81,0.5,0.0,Cloudy
2025-12-29,New York,8.1,80,18.8,9.85,Sunny
2025-12-30,New York,7.2,84,38.8,7.42,Cloudy
2025-12-31,New York,31.6,52,29.1,0.0,Windy
