Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-02-24,Cairo,28.7,75,0.5,0.0,Windy
2025-02-25,Cairo,33.9,57,29.0,0.0,Foggy
2025-02-26,Cairo,38.1,50,4.4,0.0,Sunny
2025-02-27,Cairo,8.0,48,27.7,3.22,Windy
2025-02-28,Cairo,43.7,82,12.8,8.97,Rainy
2025-03-01,Cairo,17.8,55,23.5,0.0,Rainy
2025-03-02,Cairo,32.8,20,34.1,0.0,Foggy
2025-03-03,Cairo,6.2,29,39.4,5.16,Partly Cloudy
2025-03-04,Cairo,22.9,45,9.2,4.63,Rainy
2025-03-05,Cairo,7.5,73,3.9,3.76,Stormy
2025-03-06,Cairo,32.9,69,36.0,0.0,Rainy
2025-03-07,Cairo,25.9,38,0.3,1.54,Foggy
2025-03-08,Cairo,9.3,65,20.3,2.49,Cloudy
2025-03-09,Cairo,11.8,73,8.4,4.34,Partly Cloudy
2025-03-10,Cairo,29.4,67,27.0,10.43,Rainy
2025-03-11,Cairo,13.2,77,4.5,0.0,Windy
2025-03-12,Cairo,12.1,30,30.6,0.0,Stormy
2025-03-13,Cairo,6.1,39,27.1,6.5,Stormy
2025-03-14,Cairo,32.6,91,26.3,2.63,Sunny
2025-03-15,Cairo,21.3,66,19.1,6.4,Windy
2025-03-16,Cairo,16.5,70,31.5,0.0,Stormy
2025-03-17,Cairo,30.2,26,23.6,10.64,Foggy
2025-03-18,Cairo,24.2,85,28.6,4.95,Cloudy
2025-03-19,Cairo,18.7,40,22.2,5.2,Foggy
2025-03-20,Cairo,13.3,82,3.4,5.47,Rainy
2025-03-21,Cairo,26.7,67,34.1,14.34,Stormy
2025-03-22,Cairo,23.9,44,36.6,1.45,Stormy
2025-03-23,Cairo,9.3,64,8.5,3.81,Partly Cloudy
2025-03-24,Cairo,29.0,86,4.2,6.28,Partly Cloudy
2025-03-25,Cairo,26.1,27,21.2,0.0,Foggy
2025-03-26,Cairo,22.5,31,16.1,0.0,Windy
2025-03-27,Cairo,28.6,93,22.8,0.0,Partly Cloudy
2025-03-28,Cairo,35.3,24,14.1,0.0,Foggy
2025-03-29,Cairo,30.1,71,18.8,0.0,Partly Cloudy
2025-03-30,Cairo,39.9,64,0.0,1.13,Partly Cloudy
2025-03-31,Cairo,9.2,52,34.8,7.53,Sunny
2025-04-01,Cairo,10.5,27,36.6,7.9,Stormy
2025-04-02,Cairo,19.7,63,35.8,0.01,Stormy
2025-04-03,Cairo,33.3,25,21.9,9.01,Stormy
2025-04-04,Cairo,22.5,60,18.2,1.77,Partly Cloudy
2025-04-05,Cairo,25.8,93,9.8,0.0,Sunny
2025-04-06,Cairo,16.9,52,14.7,0.0,Sunny
2025-04-07,Cairo,38.5,50,34.6,5.95,Rainy
2025-04-08,Cairo,33.6,61,9.5,0.0,Rainy
2025-04-09,Cairo,11.5,72,23.0,0.0,Foggy
2025-04-10,Cairo,18.4,77,21.5,3.91,Cloudy
2025-04-11,Cairo,23.7,62,39.0,6.06,Foggy
2025-04-12,Cairo,15.8,80,30.1,2.13,Cloudy
2025-04-13,Cairo,43.2,56,35.2,0.0,Sunny
2025-04-14,Cairo,25.7,32,19.1,7.17,Sunny
2025-04-15,Cairo,36.8,28,39.8,0.6,Rainy
2025-04-16,Cairo,21.3,41,4.4,0.0,Windy
2025-04-17,Cairo,44.0,56,30.7,0.0,Stormy
2025-04-18,Cairo,36.3,87,21.6,3.67,Partly Cloudy
2025-04-19,Cairo,42.6,54,11.6,3.67,Cloudy
2025-04-20,Cairo,40.6,37,35.2,1.32,Partly Cloudy
2025-04-21,Cairo,41.7,34,15.5,0.0,Sunny
2025-04-22,Cairo,40.4,60,18.0,6.17,Rainy
2025-04-23,Cairo,7.7,72,19.7,7.21,Windy
2025-04-24,Cairo,11.1,83,18.8,2.38,Stormy
2025-04-25,Cairo,20.4,35,38.0,0.0,Partly Cloudy
2025-04-26,Cairo,43.9,33,10.4,0.59,Cloudy
2025-04-27,Cairo,15.5,69,29.6,3.99,Foggy
2025-04-28,Cairo,34.0,66,35.0,1.14,Stormy
2025-04-29,Cairo,44.9,34,38.8,6.35,Cloudy
2025-04-30,Cairo,9.3,77,27.1,4.81,Windy
2025-05-01,Cairo,11.4,62,1.0,0.0,Partly Cloudy
2025-05-02,Cairo,10.5,90,6.5,6.22,Stormy
2025-05-03,Cairo,31.6,38,14.5,1.37,Sunny
2025-05-04,Cairo,32.7,40,39.5,9.76,Cloudy
2025-05-05,Cairo,35.7,57,38.6,4.83,Rainy
2025-05-06,Cairo,44.6,40,15.2,0.0,Cloudy
2025-05-07,Cairo,7.3,20,27.8,8.81,Foggy
2025-05-08,Cairo,32.6,25,28.6,0.0,Windy
2025-05-09,Cairo,14.2,32,6.4,6.0,Cloudy
2025-05-10,Cairo,6.9,60,2.9,0.0,Foggy
2025-05-11,Cairo,21.6,76,30.8,7.48,Windy
2025-05-12,Cairo,28.3,48,34.0,1.92,Windy
2025-05-13,Cairo,44.6,82,12.0,0.0,Foggy
2025-05-14,Cairo,25.4,25,18.8,4.38,Windy
2025-05-15,Cairo,16.9,84,13.8,0.0,Partly Cloudy
2025-05-16,Cairo,44.9,86,9.1,0.0,Sunny
2025-05-17,Cairo,10.4,76,14.0,3.36,Rainy
2025-05-18,Cairo,40.5,40,5.0,4.53,Windy
2025-05-19,Cairo,34.8,94,26.7,16.14,Sunny
2025-05-20,Cairo,39.2,85,23.7,3.19,Sunny
2025-05-21,Cairo,38.5,56,32.0,0.0,Rainy
2025-05-22,Cairo,6.5,28,39.5,0.0,Foggy
2025-05-23,Cairo,43.2,84,14.3,0.8,Sunny
2025-05-24,Cairo,10.5,20,34.1,0.0,Foggy
2025-05-25,Cairo,21.7,42,13.4,0.13,Windy
2025-05-26,Cairo,15.4,34,31.4,0.0,Foggy
2025-05-27,Cairo,43.5,41,12.9,0.0,Sunny
2025-05-28,Cairo,14.8,39,16.6,7.46,Sunny
2025-05-29,Cairo,31.0,61,9.5,5.58,Rainy
2025-05-30,Cairo,31.8,54,14.2,0.23,Windy
2025-05-31,Cairo,31.2,58,34.4,5.29,Partly Cloudy
2025-06-01,Cairo,20.4,88,25.9,3.07,Windy
2025-06-02,Cairo,41.1,39,11.3,1.43,Rainy
2025-06-03,Cairo,28.3,70,4.9,0.0,Stormy
2025-06-04,Cairo,27.9,40,9.5,0.0,Sunny
2025-06-05,Cairo,22.6,52,4.3,4.33,Partly Cloudy
2025-06-06,Cairo,22.9,61,5.6,0.0,Partly Cloudy
2025-06-07,Cairo,17.5,38,5.5,0.0,Cloudy
2025-06-08,Cairo,43.1,50,39.1,0.0,Rainy
2025-06-09,Cairo,7.7,71,9.4,0.24,Sunny
2025-06-10,Cairo,14.9,26,10.5,4.52,Windy
2025-06-11,Cairo,16.6,37,35.7,0.51,Windy
2025-06-12,Cairo,20.5,64,22.3,0.06,Foggy
2025-06-13,Cairo,26.5,50,36.2,0.97,Stormy
2025-06-14,Cairo,24.5,84,29.6,4.65,Foggy
2025-06-15,Cairo,18.9,26,24.6,1.74,Windy
2025-06-16,Cairo,39.6,89,26.0,0.0,Sunny
2025-06-17,Cairo,44.5,26,15.1,7.81,Stormy
2025-06-18,Cairo,39.6,43,14.2,1.21,Stormy
2025-06-19,Cairo,38.5,38,21.8,0.0,Foggy
2025-06-20,Cairo,5.7,78,23.9,0.0,Stormy
2025-06-21,Cairo,18.8,78,29.5,7.85,Cloudy
2025-06-22,Cairo,37.1,91,34.9,8.37,Partly Cloudy
2025-06-23,Cairo,40.5,68,2.8,12.38,Foggy
2025-06-24,Cairo,26.2,94,34.6,0.0,Foggy
2025-06-25,Cairo,32.4,23,29.6,0.15,Windy
2025-06-26,Cairo,9.9,28,28.8,0.0,Partly Cloudy
2025-06-27,Cairo,38.0,32,33.8,2.69,Cloudy
2025-06-28,Cairo,26.6,54,13.3,9.58,Foggy
2025-06-29,Cairo,32.4,90,30.7,0.0,Rainy
2025-06-30,Cairo,30.8,38,16.7,0.0,Foggy
2025-07-01,Cairo,20.0,82,32.9,0.0,Partly Cloudy
2025-07-02,Cairo,17.8,44,25.9,10.97,Cloudy
2025-07-03,Cairo,36.5,20,27.1,1.32,Foggy
2025-07-04,Cairo,9.0,26,38.0,0.0,Sunny
2025-07-05,Cairo,37.1,64,12.5,3.89,Stormy
2025-07-06,Cairo,30.1,76,35.2,0.0,Sunny
2025-07-07,Cairo,18.9,45,9.0,0.0,Windy
2025-07-08,Cairo,36.6,29,34.9,1.89,Sunny
2025-07-09,Cairo,24.5,35,19.8,17.6,Cloudy
2025-07-10,Cairo,19.3,40,28.1,1.13,Cloudy
2025-07-11,Cairo,6.8,57,33.9,6.92,Cloudy
2025-07-12,Cairo,9.7,65,39.4,9.23,Cloudy
2025-07-13,Cairo,25.2,27,18.3,5.46,Stormy
2025-07-14,Cairo,27.7,56,18.5,3.95,Rainy
2025-07-15,Cairo,10.3,27,18.7,1.91,Sunny
2025-07-16,Cairo,38.0,54,37.8,8.09,Cloudy
2025-07-17,Cairo,38.9,32,11.5,2.25,Cloudy
2025-07-18,Cairo,39.9,69,32.4,0.0,Windy
2025-07-19,Cairo,38.4,92,0.6,0.0,Stormy
2025-07-20,Cairo,11.1,60,6.3,0.0,Foggy
2025-07-21,Cairo,8.1,68,21.8,5.72,Rainy
2025-07-22,Cairo,43.0,35,35.5,8.73,Windy
2025-07-23,Cairo,39.7,80,21.9,6.47,Cloudy
2025-07-24,Cairo,32.6,39,32.4,2.24,Sunny
2025-07-25,Cairo,17.0,79,14.7,5.46,Partly Cloudy
2025-07-26,Cairo,29.2,20,35.2,0.0,Sunny
2025-07-27,Cairo,5.9,56,32.0,3.44,Sunny
2025-07-28,Cairo,28.4,31,9.3,0.0,Foggy
2025-07-29,Cairo,38.8,64,21.8,12.28,Partly Cloudy
2025-07-30,Cairo,14.4,93,29.9,3.2,Stormy
2025-07-31,Cairo,31.2,57,27.5,0.0,Partly Cloudy
2025-08-01,Cairo,23.6,93,31.8,0.0,Cloudy
2025-08-02,Cairo,39.4,45,26.4,0.0,Rainy
2025-08-03,Cairo,24.2,60,9.7,8.38,Stormy
2025-08-04,Cairo,40.0,27,0.4,0.0,Windy
2025-08-05,Cairo,36.2,32,27.8,0.0,Stormy
2025-08-06,Cairo,21.5,25,28.2,1.71,Rainy
2025-08-07,Cairo,9.7,94,38.3,8.69,Windy
2025-08-08,Cairo,41.2,95,15.3,0.0,Stormy
2025-08-09,Cairo,7.0,56,21.9,6.04,Windy
2025-08-10,Cairo,22.9,64,29.9,6.81,Sunny
2025-08-11,Cairo,16.0,36,1.7,11.24,Stormy
2025-08-12,Cairo,16.5,70,17.6,9.35,Stormy
2025-08-13,Cairo,37.0,85,15.9,0.0,Cloudy
2025-08-14,Cairo,19.5,70,6.0,14.47,Partly Cloudy
2025-08-15,Cairo,34.1,24,28.2,0.0,Cloudy
2025-08-16,Cairo,10.4,36,13.9,0.7,Stormy
2025-08-17,Cairo,10.2,29,0.6,10.72,Foggy
2025-08-18,Cairo,45.0,49,38.1,0.47,Partly Cloudy
2025-08-19,Cairo,8.0,86,21.9,2.68,Foggy
2025-08-20,Cairo,21.9,80,10.3,0.0,Partly Cloudy
2025-08-21,Cairo,25.3,41,11.9,8.04,Windy
2025-08-22,Cairo,18.1,57,24.2,4.96,Stormy
2025-08-23,Cairo,5.2,77,8.3,0.52,Windy
2025-08-24,Cairo,9.0,58,7.8,0.0,Partly Cloudy
2025-08-25,Cairo,38.5,57,32.0,4.44,Sunny
2025-08-26,Cairo,44.8,65,30.3,0.33,Sunny
2025-08-27,Cairo,14.9,52,24.5,4.64,Partly Cloudy
2025-08-28,Cairo,23.5,21,3.0,8.81,Partly Cloudy
2025-08-29,Cairo,42.7,30,30.3,1.72,Foggy
2025-08-30,Cairo,27.1,28,30.3,0.6,Foggy
2025-08-31,Cairo,34.0,46,10.5,0.0,Stormy
2025-09-01,Cairo,8.2,26,6.6,1.08,Rainy
2025-09-02,Cairo,25.2,54,37.2,0.0,Cloudy
2025-09-03,Cairo,24.6,79,21.4,6.87,Windy
2025-09-04,Cairo,26.7,63,16.3,10.03,Stormy
2025-09-05,Cairo,43.8,27,34.1,0.0,Windy
2025-09-06,Cairo,36.0,26,26.8,1.41,Cloudy
2025-09-07,Cairo,36.4,60,24.1,6.15,Cloudy
2025-09-08,Cairo,16.1,46,22.7,11.49,Cloudy
2025-09-09,Cairo,44.0,73,24.4,14.29,Partly Cloudy
2025-09-10,Cairo,42.3,66,31.1,2.9,Windy
2025-09-11,Cairo,23.4,74,8.2,0.0,Stormy
2025-09-12,Cairo,9.3,79,10.0,10.21,Sunny
2025-09-13,Cairo,29.4,30,6.6,0.0,Rainy
2025-09-14,Cairo,18.1,33,27.3,0.7,Rainy
2025-09-15,Cairo,31.7,24,27.2,0.0,Stormy
2025-09-16,Cairo,14.9,85,30.5,1.77,Foggy
2025-09-17,Cairo,25.9,58,26.0,3.86,Foggy
2025-09-18,Cairo,34.0,82,26.4,4.03,Stormy
2025-09-19,Cairo,26.4,27,38.7,0.0,Partly Cloudy
2025-09-20,Cairo,22.8,59,33.0,9.89,Stormy
2025-09-21,Cairo,7.0,68,36.5,0.0,Partly Cloudy
2025-09-22,Cairo,9.5,60,38.4,12.08,Cloudy
2025-09-23,Cairo,30.8,45,38.6,0.2,Cloudy
2025-09-24,Cairo,42.0,36,30.2,6.8,Foggy
2025-09-25,Cairo,13.9,63,5.0,2.17,Sunny
2025-09-26,Cairo,21.1,23,13.5,4.01,Partly Cloudy
2025-09-27,Cairo,40.3,79,31.4,10.16,Partly Cloudy
2025-09-28,Cairo,20.6,91,14.1,1.13,Sunny
2025-09-29,Cairo,13.7,21,30.3,7.34,Cloudy
2025-09-30,Cairo,36.1,70,19.8,0.0,Rainy
2025-10-01,Cairo,39.0,88,34.0,1.54,Sunny
2025-10-02,Cairo,9.1,36,19.3,7.22,Foggy
2025-10-03,Cairo,15.3,54,25.4,0.0,Cloudy
2025-10-04,Cairo,39.3,29,29.4,0.0,Sunny
2025-10-05,Cairo,29.3,51,19.6,0.0,Windy
2025-10-06,Cairo,40.5,23,38.0,0.0,Sunny
2025-10-07,Cairo,39.9,81,7.9,1.11,Stormy
2025-10-08,Cairo,33.4,55,1.4,0.0,Sunny
2025-10-09,Cairo,13.0,79,28.3,6.4,Windy
2025-10-10,Cairo,25.6,37,33.6,0.0,Rainy
2025-10-11,Cairo,35.2,70,39.1,3.45,Partly Cloudy
2025-10-12,Cairo,9.4,84,30.3,0.0,Sunny
2025-10-13,Cairo,7.9,83,33.7,0.92,Stormy
2025-10-14,Cairo,26.0,24,2.3,7.9,Partly Cloudy
2025-10-15,Cairo,15.8,95,7.7,2.59,Sunny
2025-10-16,Cairo,25.5,79,23.7,4.11,Rainy
2025-10-17,Cairo,7.6,54,5.0,0.0,Sunny
2025-10-18,Cairo,20.1,36,33.8,9.25,Stormy
2025-10-19,Cairo,16.2,70,13.7,1.83,Sunny
2025-10-20,Cairo,6.3,39,7.1,0.0,Sunny
2025-10-21,Cairo,34.9,42,36.3,8.1,Stormy
2025-10-22,Cairo,15.4,87,9.6,0.0,Windy
2025-10-23,Cairo,35.2,55,36.1,0.62,Stormy
2025-10-24,Cairo,32.3,63,35.7,1.63,Stormy
2025-10-25,Cairo,24.8,84,37.9,7.36,Foggy
2025-10-26,Cairo,31.9,37,17.7,0.0,Cloudy
2025-10-27,Cairo,37.6,64,3.0,3.59,Foggy
2025-10-28,Cairo,10.8,22,2.9,1.21,Stormy
2025-10-29,Cairo,20.4,93,9.2,3.16,Windy
2025-10-30,Cairo,23.1,90,28.5,11.82,Sunny
2025-10-31,Cairo,37.2,76,13.9,4.67,Foggy
2025-11-01,Cairo,36.4,52,10.3,0.0,Windy
2025-11-02,Cairo,16.6,36,36.3,8.33,Sunny
2025-11-03,Cairo,11.5,69,11.8,0.03,Partly Cloudy
2025-11-04,Cairo,22.2,57,33.4,4.58,Foggy
2025-11-05,Cairo,23.2,76,35.3,2.86,Foggy
2025-11-06,Cairo,32.2,37,6.5,0.0,Partly Cloudy
2025-11-07,Cairo,32.7,43,16.1,0.0,Stormy
2025-11-08,Cairo,22.0,91,18.8,3.04,Rainy
2025-11-09,Cairo,42.7,85,17.5,0.0,Cloudy
2025-11-10,Cairo,25.8,22,6.5,0.0,Foggy
2025-11-11,Cairo,42.8,30,38.7,5.7,Rainy
2025-11-12,Cairo,30.8,90,27.8,3.96,Sunny
2025-11-13,Cairo,31.5,26,5.4,6.85,Foggy
2025-11-14,Cairo,11.8,95,22.5,6.9,Windy
2025-11-15,Cairo,13.0,41,33.4,10.85,Foggy
2025-11-16,Cairo,42.5,90,21.0,2.88,Sunny
2025-11-17,Cairo,9.3,94,11.1,0.0,Foggy
2025-11-18,Cairo,27.9,33,34.3,0.0,Windy
2025-11-19,Cairo,44.4,72,30.1,4.19,Sunny
2025-11-20,Cairo,36.9,88,31.3,3.23,Partly Cloudy
2025-11-21,Cairo,27.5,45,8.4,0.0,Rainy
2025-11-22,Cairo,23.0,27,10.1,6.32,Partly Cloudy
2025-11-23,Cairo,44.8,49,12.6,0.0,Foggy
2025-11-24,Cairo,15.6,65,34.3,3.12,Foggy
2025-11-25,Cairo,23.8,80,17.1,0.0,Cloudy
2025-11-26,Cairo,9.9,55,34.7,14.1,Sunny
2025-11-27,Cairo,15.1,89,35.1,0.13,Foggy
2025-11-28,Cairo,16.5,68,12.5,0.0,Cloudy
2025-11-29,Cairo,42.2,30,0.8,1.71,Cloudy
2025-11-30,Cairo,11.1,37,35.2,7.06,Cloudy
2025-12-01,Cairo,27.1,82,29.0,0.0,Stormy
2025-12-02,Cairo,13.0,72,15.0,0.0,Cloudy
2025-12-03,Cairo,31.9,88,11.7,4.01,Sunny
2025-12-04,Cairo,7.2,79,13.9,9.08,Stormy
2025-12-05,Cairo,14.6,79,26.4,0.0,Windy
2025-12-06,Cairo,33.3,30,29.3,0.0,Foggy
2025-12-07,Cairo,16.4,39,32.8,0.96,Foggy
2025-12-08,Cairo,44.9,39,37.1,5.37,Partly Cloudy
2025-12-09,Cairo,41.3,72,16.4,0.0,Windy
2025-12-10,Cairo,12.8,30,5.2,4.69,Windy
2025-12-11,Cairo,7.6,22,24.5,0.0,Rainy
2025-12-12,Cairo,7.7,88,25.3,0.0,Rainy
2025-12-13,Cairo,41.2,80,15.8,7.16,Stormy
2025-12-14,Cairo,23.7,64,38.9,9.9,Rainy
2025-12-15,Cairo,8.2,25,31.6,2.03,Partly Cloudy
2025-12-16,Cairo,33.3,91,34.5,0.0,Rainy
2025-12-17,Cairo,24.3,44,25.8,4.45,Rainy
2025-12-18,Cairo,20.2,35,24.4,8.2,Rainy
2025-12-19,Cairo,6.2,95,7.8,0.0,Partly Cloudy
2025-12-20,Cairo,9.2,33,24.4,0.0,Sunny
2025-12-21,Cairo,30.0,64,12.4,2.89,Partly Cloudy
2025-12-22,Cairo,29.6,33,7.8,12.14,Rainy
2025-12-23,Cairo,28.2,93,38.3,0.0,Windy
2025-12-24,Cairo,6.1,77,30.4,0.67,Windy
2025-12-25,Cairo,32.9,88,22.3,11.69,Windy
2025-12-26,Cairo,5.8,67,15.1,0.0,Windy
2025-12-27,Cairo,15.2,62,30.0,5.65,Partly Cloudy
2025-12-28,Cairo,34.9,50,18.7,8.32,Rainy
2025-12-29,Cairo,9.1,36,34.9,13.59,Rainy
2025-12-30,Cairo,23.1,57,24.8,0.0,Stormy
2025-12-31,Cairo,20.8,78,11.3,0.0,Rainy
