Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-03-02,Mumbai,27.9,54,5.1,2.39,Partly Cloudy
2025-03-03,Mumbai,29.9,88,7.3,7.34,Foggy
2025-03-04,Mumbai,8.7,37,18.6,0.0,Windy
2025-03-05,Mumbai,16.6,55,4.8,4.18,Windy
2025-03-06,Mumbai,14.9,55,11.8,0.23,Foggy
2025-03-07,Mumbai,34.4,78,14.6,8.53,Rainy
2025-03-08,Mumbai,29.0,87,17.2,0.0,Partly Cloudy
2025-03-09,Mumbai,17.9,58,24.1,0.0,Stormy
2025-03-10,Mumbai,5.8,49,22.9,0.81,Windy
2025-03-11,Mumbai,24.8,90,37.6,0.0,Rainy
2025-03-12,Mumbai,29.6,84,7.4,3.71,Foggy
2025-03-13,Mumbai,13.6,50,38.3,0.0,Windy
2025-03-14,Mumbai,22.5,67,15.5,9.46,Stormy
2025-03-15,Mumbai,19.9,32,8.8,0.0,Partly Cloudy
2025-03-16,Mumbai,5.0,58,28.9,6.75,Rainy
2025-03-17,Mumbai,33.4,90,15.3,7.31,Foggy
2025-03-18,Mumbai,44.8,33,33.2,5.9,Stormy
2025-03-19,Mumbai,31.7,79,28.0,8.99,Rainy
2025-03-20,Mumbai,34.8,42,23.4,0.0,Foggy
2025-03-21,Mumbai,9.5,38,29.4,7.36,Cloudy
2025-03-22,Mumbai,42.7,88,32.6,0.0,Cloudy
2025-03-23,Mumbai,24.5,71,9.2,5.36,Cloudy
2025-03-24,Mumbai,5.2,43,24.1,6.83,Cloudy
2025-03-25,Mumbai,25.8,95,17.2,0.0,Cloudy
2025-03-26,Mumbai,31.0,70,25.0,0.0,Foggy
2025-03-27,Mumbai,17.5,59,19.2,0.0,Cloudy
2025-03-28,Mumbai,17.2,26,21.6,0.0,Rainy
2025-03-29,Mumbai,43.5,69,38.2,4.06,Sunny
2025-03-30,Mumbai,33.5,21,26.1,7.69,Windy
2025-03-31,Mumbai,31.6,88,28.7,0.0,Rainy
2025-04-01,Mumbai,36.6,75,39.1,5.09,Sunny
2025-04-02,Mumbai,41.0,77,24.2,0.0,Partly Cloudy
2025-04-03,Mumbai,23.8,54,39.3,3.11,Rainy
2025-04-04,Mumbai,13.5,53,12.9,0.0,Sunny
2025-04-05,Mumbai,27.3,78,0.3,0.0,Rainy
2025-04-06,Mumbai,35.8,25,16.7,0.24,Windy
2025-04-07,Mumbai,23.5,21,12.9,0.33,Sunny
2025-04-08,Mumbai,23.1,32,25.9,0.86,Partly Cloudy
2025-04-09,Mumbai,25.1,20,12.4,0.0,Sunny
2025-04-10,Mumbai,29.5,53,19.4,0.0,Windy
2025-04-11,Mumbai,25.5,58,12.1,0.0,Stormy
2025-04-12,Mumbai,21.7,89,23.2,1.79,Cloudy
2025-04-13,Mumbai,39.4,37,20.7,3.83,Cloudy
2025-04-14,Mumbai,14.9,57,1.3,0.26,Rainy
2025-04-15,Mumbai,33.1,67,7.8,1.75,Sunny
2025-04-16,Mumbai,41.7,23,36.4,7.9,Foggy
2025-04-17,Mumbai,10.2,36,35.2,0.71,Windy
2025-04-18,Mumbai,42.2,21,18.7,10.83,Windy
2025-04-19,Mumbai,20.9,35,1.6,0.0,Foggy
2025-04-20,Mumbai,16.8,29,32.2,1.56,Rainy
2025-04-21,Mumbai,41.7,33,11.0,3.87,Stormy
2025-04-22,Mumbai,39.7,20,0.7,0.0,Windy
2025-04-23,Mumbai,7.8,22,9.6,0.0,Sunny
2025-04-24,Mumbai,20.1,31,3.6,0.0,Foggy
2025-04-25,Mumbai,23.5,40,39.7,9.46,Cloudy
2025-04-26,Mumbai,14.3,39,0.1,1.15,Cloudy
2025-04-27,Mumbai,32.4,77,37.0,8.29,Rainy
2025-04-28,Mumbai,9.3,88,39.5,0.0,Stormy
2025-04-29,Mumbai,25.8,84,17.0,4.57,Rainy
2025-04-30,Mumbai,36.4,43,15.1,5.87,Stormy
2025-05-01,Mumbai,37.2,44,10.3,0.41,Partly Cloudy
2025-05-02,Mumbai,5.9,39,14.6,0.0,Sunny
2025-05-03,Mumbai,30.5,84,13.1,10.25,Windy
2025-05-04,Mumbai,25.4,69,24.7,2.29,Rainy
2025-05-05,Mumbai,23.4,62,8.6,0.99,Foggy
2025-05-06,Mumbai,27.3,48,0.1,5.62,Partly Cloudy
2025-05-07,Mumbai,22.5,38,36.7,0.0,Cloudy
2025-05-08,Mumbai,15.8,69,13.3,0.72,Foggy
2025-05-09,Mumbai,25.6,48,16.3,0.25,Partly Cloudy
2025-05-10,Mumbai,9.6,40,34.2,0.0,Rainy
2025-05-11,Mumbai,8.2,88,28.6,3.1,Foggy
2025-05-12,Mumbai,38.3,90,9.5,2.73,Partly Cloudy
2025-05-13,Mumbai,32.2,82,16.9,0.0,Foggy
2025-05-14,Mumbai,32.0,42,25.1,7.29,Stormy
2025-05-15,Mumbai,5.8,90,0.8,0.0,Windy
2025-05-16,Mumbai,40.1,45,31.4,0.0,Cloudy
2025-05-17,Mumbai,12.3,51,14.9,0.72,Stormy
2025-05-18,Mumbai,26.2,59,35.7,0.09,Sunny
2025-05-19,Mumbai,39.1,85,29.0,7.37,Windy
2025-05-20,Mumbai,30.8,69,18.8,2.66,Partly Cloudy
2025-05-21,Mumbai,40.9,35,10.1,0.0,Stormy
2025-05-22,Mumbai,7.6,57,35.3,0.14,Sunny
2025-05-23,Mumbai,31.3,34,26.7,4.73,Stormy
2025-05-24,Mumbai,41.4,73,16.8,3.61,Windy
2025-05-25,Mumbai,12.2,92,22.1,0.0,Rainy
2025-05-26,Mumbai,13.7,42,9.8,0.0,Rainy
2025-05-27,Mumbai,9.2,79,18.8,5.16,Sunny
2025-05-28,Mumbai,40.1,80,0.8,0.0,Rainy
2025-05-29,Mumbai,30.0,80,28.4,0.0,Stormy
2025-05-30,Mumbai,25.1,49,4.3,0.0,Rainy
2025-05-31,Mumbai,16.3,49,1.4,0.24,Windy
2025-06-01,Mumbai,25.3,70,18.0,0.0,Windy
2025-06-02,Mumbai,43.9,63,17.9,0.0,Sunny
2025-06-03,Mumbai,28.4,62,22.9,2.33,Stormy
2025-06-04,Mumbai,11.7,25,3.5,2.07,Cloudy
2025-06-05,Mumbai,27.1,82,26.9,5.94,Stormy
2025-06-06,Mumbai,36.7,73,34.3,0.0,Sunny
2025-06-07,Mumbai,16.2,36,26.2,0.0,Stormy
2025-06-08,Mumbai,8.7,48,26.0,11.5,Foggy
2025-06-09,Mumbai,21.9,90,34.7,0.94,Foggy
2025-06-10,Mumbai,11.7,87,20.0,3.68,Windy
2025-06-11,Mumbai,6.8,27,6.1,4.75,Rainy
2025-06-12,Mumbai,11.4,69,2.4,2.71,Windy
2025-06-13,Mumbai,37.9,37,37.1,0.0,Windy
2025-06-14,Mumbai,5.5,49,5.5,2.62,Foggy
2025-06-15,Mumbai,18.2,91,11.7,0.0,Foggy
2025-06-16,Mumbai,39.0,49,21.5,0.0,Foggy
2025-06-17,Mumbai,38.9,94,16.8,7.01,Windy
2025-06-18,Mumbai,39.9,85,2.0,1.96,Stormy
2025-06-19,Mumbai,9.1,83,18.8,3.74,Windy
2025-06-20,Mumbai,18.5,44,39.0,4.65,Foggy
2025-06-21,Mumbai,6.7,70,19.0,0.25,Rainy
2025-06-22,Mumbai,32.4,29,26.5,12.96,Stormy
2025-06-23,Mumbai,13.5,61,11.2,2.43,Sunny
2025-06-24,Mumbai,12.7,41,9.4,0.88,Stormy
2025-06-25,Mumbai,39.5,35,26.8,4.7,Windy
2025-06-26,Mumbai,14.5,47,16.9,0.25,Cloudy
2025-06-27,Mumbai,7.2,62,34.6,0.0,Sunny
2025-06-28,Mumbai,10.0,66,5.2,5.38,Partly Cloudy
2025-06-29,Mumbai,40.1,45,5.6,1.71,Partly Cloudy
2025-06-30,Mumbai,14.8,51,20.3,0.0,Foggy
2025-07-01,Mumbai,40.2,68,32.0,6.49,Partly Cloudy
2025-07-02,Mumbai,34.3,34,18.5,3.38,Stormy
2025-07-03,Mumbai,34.6,33,24.9,3.15,Rainy
2025-07-04,Mumbai,27.6,53,3.1,0.37,Rainy
2025-07-05,Mumbai,23.9,30,20.3,0.0,Windy
2025-07-06,Mumbai,6.9,58,4.8,0.0,Partly Cloudy
2025-07-07,Mumbai,38.1,46,38.5,5.48,Cloudy
2025-07-08,Mumbai,24.5,60,24.2,0.0,Partly Cloudy
2025-07-09,Mumbai,42.2,42,7.1,1.43,Foggy
2025-07-10,Mumbai,43.6,92,25.0,0.0,Windy
2025-07-11,Mumbai,11.8,47,26.2,8.48,Stormy
2025-07-12,Mumbai,16.4,92,38.5,2.18,Cloudy
2025-07-13,Mumbai,20.8,42,14.7,4.06,Partly Cloudy
2025-07-14,Mumbai,8.8,90,16.7,12.19,Stormy
2025-07-15,Mumbai,8.2,62,24.6,7.02,Stormy
2025-07-16,Mumbai,5.5,92,29.6,0.0,Partly Cloudy
2025-07-17,Mumbai,14.2,56,21.1,4.79,Cloudy
2025-07-18,Mumbai,31.5,62,16.0,0.0,Rainy
2025-07-19,Mumbai,41.8,59,11.4,6.03,Partly Cloudy
2025-07-20,Mumbai,31.9,87,0.6,2.49,Foggy
2025-07-21,Mumbai,44.2,35,7.2,2.14,Cloudy
2025-07-22,Mumbai,10.1,70,4.6,0.0,Stormy
2025-07-23,Mumbai,27.7,87,29.2,3.61,Stormy
2025-07-24,Mumbai,6.2,44,14.4,6.43,Partly Cloudy
2025-07-25,Mumbai,33.0,53,38.3,5.06,Cloudy
2025-07-26,Mumbai,27.1,56,37.0,0.0,Stormy
2025-07-27,Mumbai,24.0,67,4.9,0.96,Foggy
2025-07-28,Mumbai,43.7,40,25.2,0.0,Stormy
2025-07-29,Mumbai,29.2,84,30.0,0.0,Foggy
2025-07-30,Mumbai,34.5,90,17.7,7.64,Stormy
2025-07-31,Mumbai,19.0,22,19.3,0.0,Sunny
2025-08-01,Mumbai,17.9,94,5.2,0.0,Stormy
2025-08-02,Mumbai,23.8,58,39.0,0.0,Cloudy
2025-08-03,Mumbai,31.4,75,6.1,3.06,Stormy
2025-08-04,Mumbai,32.5,63,36.3,6.61,Partly Cloudy
2025-08-05,Mumbai,21.4,41,4.8,0.0,Rainy
2025-08-06,Mumbai,11.5,64,37.9,0.24,Rainy
2025-08-07,Mumbai,21.5,65,3.2,5.72,Stormy
2025-08-08,Mumbai,38.0,46,20.6,0.82,Sunny
2025-08-09,Mumbai,11.5,84,13.7,2.65,Foggy
2025-08-10,Mumbai,29.0,20,3.6,1.47,Cloudy
2025-08-11,Mumbai,37.0,90,23.8,4.81,Partly Cloudy
2025-08-12,Mumbai,19.2,44,1.7,8.32,Stormy
2025-08-13,Mumbai,35.5,70,1.2,0.0,Cloudy
2025-08-14,Mumbai,44.6,68,9.4,2.72,Windy
2025-08-15,Mumbai,21.8,95,8.7,3.33,Windy
2025-08-16,Mumbai,31.9,48,31.4,0.0,Stormy
2025-08-17,Mumbai,24.1,74,20.3,4.53,Stormy
2025-08-18,Mumbai,18.6,67,29.9,0.0,Stormy
2025-08-19,Mumbai,20.2,91,0.8,0.0,Stormy
2025-08-20,Mumbai,42.0,71,0.3,12.02,Rainy
2025-08-21,Mumbai,32.8,75,2.1,6.06,Stormy
2025-08-22,Mumbai,44.0,44,23.9,4.67,Windy
2025-08-23,Mumbai,5.0,91,20.6,0.0,Windy
2025-08-24,Mumbai,44.7,91,18.9,3.8,Foggy
2025-08-25,Mumbai,30.5,49,20.6,0.0,Stormy
2025-08-26,Mumbai,18.7,53,22.5,4.04,Foggy
2025-08-27,Mumbai,43.3,20,5.7,0.0,Stormy
2025-08-28,Mumbai,17.5,84,25.7,6.33,Sunny
2025-08-29,Mumbai,33.9,62,38.4,7.67,Foggy
2025-08-30,Mumbai,27.5,53,10.0,0.0,Windy
2025-08-31,Mumbai,41.6,91,25.7,0.0,Sunny
2025-09-01,Mumbai,37.7,51,3.0,0.0,Foggy
2025-09-02,Mumbai,35.1,80,9.2,0.68,Windy
2025-09-03,Mumbai,19.3,45,8.3,0.01,Windy
2025-09-04,Mumbai,13.9,33,4.9,0.0,Rainy
2025-09-05,Mumbai,10.1,42,4.8,2.14,Partly Cloudy
2025-09-06,Mumbai,42.4,43,8.6,0.0,Windy
2025-09-07,Mumbai,23.8,84,12.4,5.73,Rainy
2025-09-08,Mumbai,22.2,76,4.3,3.6,Stormy
2025-09-09,Mumbai,24.6,64,24.6,0.0,Cloudy
2025-09-10,Mumbai,7.0,45,18.7,0.0,Sunny
2025-09-11,Mumbai,11.0,26,8.4,3.02,Partly Cloudy
2025-09-12,Mumbai,32.0,79,16.2,7.63,Stormy
2025-09-13,Mumbai,17.1,61,17.1,0.84,Windy
2025-09-14,Mumbai,27.1,39,8.6,5.7,Partly Cloudy
2025-09-15,Mumbai,8.4,49,10.3,0.0,Rainy
2025-09-16,Mumbai,39.3,41,4.9,2.76,Stormy
2025-09-17,Mumbai,40.8,32,0.7,0.0,Cloudy
2025-09-18,Mumbai,6.9,54,27.9,0.0,Sunny
2025-09-19,Mumbai,38.3,95,2.0,0.0,Stormy
2025-09-20,Mumbai,29.0,89,20.6,9.13,Cloudy
2025-09-21,Mumbai,14.2,77,3.4,5.7,Rainy
2025-09-22,Mumbai,39.8,71,12.8,1.25,Rainy
2025-09-23,Mumbai,11.0,58,34.0,14.32,Rainy
2025-09-24,Mumbai,39.5,76,7.9,0.0,Rainy
2025-09-25,Mumbai,11.5,95,13.3,6.32,Windy
2025-09-26,Mumbai,42.1,23,13.3,0.0,Rainy
2025-09-27,Mumbai,21.7,31,35.6,1.13,Rainy
2025-09-28,Mumbai,30.7,70,17.8,0.21,Stormy
2025-09-29,Mumbai,14.1,68,19.7,5.38,Cloudy
2025-09-30,Mumbai,40.9,55,36.3,10.71,Cloudy
2025-10-01,Mumbai,29.3,35,32.1,0.0,Cloudy
2025-10-02,Mumbai,17.1,27,2.3,9.66,Stormy
2025-10-03,Mumbai,38.9,88,34.7,0.0,Stormy
2025-10-04,Mumbai,20.0,63,23.0,0.0,Cloudy
2025-10-05,Mumbai,37.6,66,10.1,0.0,Cloudy
2025-10-06,Mumbai,12.2,79,23.6,14.29,Sunny
2025-10-07,Mumbai,43.1,31,34.6,2.67,Foggy
2025-10-08,Mumbai,40.7,56,8.4,7.18,Partly Cloudy
2025-10-09,Mumbai,42.5,74,1.7,2.14,Foggy
2025-10-10,Mumbai,9.0,28,0.8,7.85,Sunny
2025-10-11,Mumbai,43.4,75,26.5,6.78,Stormy
2025-10-12,Mumbai,23.9,25,20.3,2.43,Foggy
2025-10-13,Mumbai,11.7,90,12.4,2.57,Rainy
2025-10-14,Mumbai,22.9,28,26.6,0.0,Windy
2025-10-15,Mumbai,36.1,29,9.8,0.0,Sunny
2025-10-16,Mumbai,23.1,48,20.6,2.91,Foggy
2025-10-17,Mumbai,38.6,52,6.8,0.0,Foggy
2025-10-18,Mumbai,16.0,80,2.4,0.79,Foggy
2025-10-19,Mumbai,17.9,33,29.3,6.76,Partly Cloudy
2025-10-20,Mumbai,29.7,40,36.9,2.05,Sunny
2025-10-21,Mumbai,22.2,64,34.1,2.99,Cloudy
2025-10-22,Mumbai,37.8,64,18.8,5.04,Rainy
2025-10-23,Mumbai,18.5,93,16.0,3.13,Partly Cloudy
2025-10-24,Mumbai,42.7,33,19.9,1.96,Windy
2025-10-25,Mumbai,38.8,45,12.0,0.0,Sunny
2025-10-26,Mumbai,20.4,41,18.1,3.11,Foggy
2025-10-27,Mumbai,29.4,51,14.9,3.81,Rainy
2025-10-28,Mumbai,43.0,79,6.6,0.0,Partly Cloudy
2025-10-29,Mumbai,33.4,35,19.7,0.31,Cloudy
2025-10-30,Mumbai,12.1,22,22.5,7.0,Sunny
2025-10-31,Mumbai,6.0,29,12.2,8.51,Windy
2025-11-01,Mumbai,25.9,84,12.0,1.38,Foggy
2025-11-02,Mumbai,42.0,31,2.6,10.69,Rainy
2025-11-03,Mumbai,35.9,89,18.0,5.15,Windy
2025-11-04,Mumbai,19.9,83,19.6,0.0,Cloudy
2025-11-05,Mumbai,12.4,49,27.5,0.0,Windy
2025-11-06,Mumbai,35.2,26,3.3,0.68,Cloudy
2025-11-07,Mumbai,21.6,85,36.8,7.68,Partly Cloudy
2025-11-08,Mumbai,21.9,83,3.7,6.55,Sunny
2025-11-09,Mumbai,44.1,69,17.5,13.05,Stormy
2025-11-10,Mumbai,33.1,67,31.2,0.0,Sunny
2025-11-11,Mumbai,32.0,60,38.7,0.0,Windy
2025-11-12,Mumbai,40.9,85,10.7,6.36,Foggy
2025-11-13,Mumbai,9.2,88,27.2,10.02,Stormy
2025-11-14,Mumbai,19.7,40,11.2,4.19,Windy
2025-11-15,Mumbai,21.1,63,37.1,0.0,Foggy
2025-11-16,Mumbai,35.9,56,21.1,0.0,Sunny
2025-11-17,Mumbai,36.2,80,38.3,7.44,Windy
2025-11-18,Mumbai,11.2,84,32.8,0.0,Partly Cloudy
2025-11-19,Mumbai,10.0,83,23.1,8.69,Rainy
2025-11-20,Mumbai,22.0,61,24.2,5.42,Stormy
2025-11-21,Mumbai,21.8,85,0.2,0.0,Cloudy
2025-11-22,Mumbai,13.7,45,24.7,0.0,Stormy
2025-11-23,Mumbai,39.8,86,16.2,0.0,Cloudy
2025-11-24,Mumbai,42.5,33,13.3,6.79,Stormy
2025-11-25,Mumbai,34.7,77,6.3,12.22,Rainy
2025-11-26,Mumbai,35.5,58,13.4,1.13,Stormy
2025-11-27,Mumbai,35.1,22,38.3,0.0,Stormy
2025-11-28,Mumbai,20.7,22,16.7,4.24,Sunny
2025-11-29,Mumbai,18.2,80,7.3,1.08,Sunny
2025-11-30,Mumbai,20.6,46,15.0,3.75,Cloudy
2025-12-01,Mumbai,7.3,42,1.0,3.33,Partly Cloudy
2025-12-02,Mumbai,28.8,75,32.4,0.0,Stormy
2025-12-03,Mumbai,39.8,86,36.4,5.51,Rainy
2025-12-04,Mumbai,30.2,93,1.4,3.19,Sunny
2025-12-05,Mumbai,25.7,63,24.3,2.7,Foggy
2025-12-06,Mumbai,14.5,76,28.5,6.43,Windy
2025-12-07,Mumbai,29.7,52,14.7,4.32,Foggy
2025-12-08,Mumbai,34.0,68,1.2,0.0,Cloudy
2025-12-09,Mumbai,27.0,54,4.1,0.0,Partly Cloudy
2025-12-10,Mumbai,17.7,61,18.8,0.0,Cloudy
2025-12-11,Mumbai,15.0,23,18.1,4.2,Windy
2025-12-12,Mumbai,16.7,77,31.7,0.0,Partly Cloudy
2025-12-13,Mumbai,21.3,64,34.2,8.01,Foggy
2025-12-14,Mumbai,5.5,27,18.1,7.8,Stormy
2025-12-15,Mumbai,36.7,60,1.1,2.46,Rainy
2025-12-16,Mumbai,31.4,76,5.6,0.0,Sunny
2025-12-17,Mumbai,25.9,92,8.0,2.86,Foggy
2025-12-18,Mumbai,18.6,52,13.2,0.0,Rainy
2025-12-19,Mumbai,32.3,55,8.0,3.74,Sunny
2025-12-20,Mumbai,10.7,50,7.2,6.81,Sunny
2025-12-21,Mumbai,13.9,23,6.6,10.01,Stormy
2025-12-22,Mumbai,22.1,94,8.5,2.3,Foggy
2025-12-23,Mumbai,6.4,66,29.2,2.75,Cloudy
2025-12-24,Mumbai,32.4,45,38.8,0.0,Rainy
2025-12-25,Mumbai,32.1,32,34.3,0.0,Partly Cloudy
2025-12-26,Mumbai,39.1,93,20.0,5.76,Foggy
2025-12-27,Mumbai,8.9,31,28.4,0.75,Rainy
2025-12-28,Mumbai,11.4,76,37.2,8.68,Cloudy
2025-12-29,Mumbai,19.2,44,4.4,0.0,Windy
2025-12-30,Mumbai,31.8,62,9.1,0.0,Partly Cloudy
2025-12-31,Mumbai,27.6,58,12.5,3.23,Cloudy
