Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-02-03,Riyadh,37.8,54,22.0,0.6,Partly Cloudy
2025-02-04,Riyadh,9.4,76,21.1,0.0,Stormy
2025-02-05,Riyadh,25.2,57,20.8,2.83,Foggy
2025-02-06,Riyadh,17.1,31,14.3,0.0,Partly Cloudy
2025-02-07,Riyadh,32.9,63,5.4,2.2,Rainy
2025-02-08,Riyadh,7.3,36,18.9,5.06,Stormy
2025-02-09,Riyadh,25.0,53,39.5,0.0,Cloudy
2025-02-10,Riyadh,18.2,63,33.9,3.06,Foggy
2025-02-11,Riyadh,22.5,24,13.7,6.18,Stormy
2025-02-12,Riyadh,43.1,88,30.4,0.0,Stormy
2025-02-13,Riyadh,33.2,61,7.7,0.0,Sunny
2025-02-14,Riyadh,15.1,43,7.9,1.94,Sunny
2025-02-15,Riyadh,31.4,51,8.0,3.87,Stormy
2025-02-16,Riyadh,37.9,74,35.4,7.84,Cloudy
2025-02-17,Riyadh,14.2,65,21.8,9.13,Stormy
2025-02-18,Riyadh,25.1,68,6.8,0.0,Windy
2025-02-19,Riyadh,25.0,48,39.0,11.9,Stormy
2025-02-20,Riyadh,36.1,57,3.7,6.06,Sunny
2025-02-21,Riyadh,12.4,76,24.0,0.0,Partly Cloudy
2025-02-22,Riyadh,28.6,60,27.0,3.88,Partly Cloudy
2025-02-23,Riyadh,27.3,33,32.4,2.48,Cloudy
2025-02-24,Riyadh,23.6,79,25.4,1.58,Sunny
2025-02-25,Riyadh,27.6,26,26.7,4.13,Sunny
2025-02-26,Riyadh,27.9,79,27.0,2.64,Sunny
2025-02-27,Riyadh,9.8,45,31.0,0.0,Rainy
2025-02-28,Riyadh,30.8,54,21.3,4.93,Cloudy
2025-03-01,Riyadh,38.8,81,25.9,0.0,Sunny
2025-03-02,Riyadh,33.4,40,6.9,3.53,Foggy
2025-03-03,Riyadh,36.3,22,0.3,0.0,Sunny
2025-03-04,Riyadh,27.3,53,32.6,4.21,Cloudy
2025-03-05,Riyadh,41.5,37,7.8,0.0,Rainy
2025-03-06,Riyadh,38.7,61,34.4,0.0,Sunny
2025-03-07,Riyadh,14.2,46,29.5,3.64,Rainy
2025-03-08,Riyadh,6.8,37,30.9,0.0,Sunny
2025-03-09,Riyadh,28.9,49,32.9,2.61,Foggy
2025-03-10,Riyadh,28.3,77,18.1,9.3,Foggy
2025-03-11,Riyadh,42.0,51,0.8,1.66,Partly Cloudy
2025-03-12,Riyadh,11.0,34,23.0,0.0,Windy
2025-03-13,Riyadh,42.4,52,10.2,10.19,Sunny
2025-03-14,Riyadh,41.6,44,11.3,0.0,Foggy
2025-03-15,Riyadh,29.2,36,4.1,1.16,Windy
2025-03-16,Riyadh,44.6,25,9.4,0.91,Windy
2025-03-17,Riyadh,34.8,54,33.6,15.96,Sunny
2025-03-18,Riyadh,22.1,50,22.5,0.75,Cloudy
2025-03-19,Riyadh,25.3,40,12.6,0.0,Partly Cloudy
2025-03-20,Riyadh,26.0,45,29.3,4.24,Windy
2025-03-21,Riyadh,8.8,93,19.3,0.0,Stormy
2025-03-22,Riyadh,41.5,70,7.4,0.0,Stormy
2025-03-23,Riyadh,28.9,63,4.9,11.87,Cloudy
2025-03-24,Riyadh,35.9,92,34.4,7.22,Windy
2025-03-25,Riyadh,15.4,78,29.1,2.76,Foggy
2025-03-26,Riyadh,6.9,23,8.2,5.05,Stormy
2025-03-27,Riyadh,6.8,34,5.6,16.99,Cloudy
2025-03-28,Riyadh,21.5,49,16.6,1.84,Rainy
2025-03-29,Riyadh,17.3,21,28.9,7.37,Partly Cloudy
2025-03-30,Riyadh,9.1,62,14.3,7.08,Rainy
2025-03-31,Riyadh,23.5,34,13.9,0.0,Partly Cloudy
2025-04-01,Riyadh,31.6,95,15.1,0.0,Sunny
2025-04-02,Riyadh,13.8,82,11.6,6.52,Rainy
2025-04-03,Riyadh,40.5,43,18.6,0.75,Cloudy
2025-04-04,Riyadh,16.3,23,25.0,4.61,Sunny
2025-04-05,Riyadh,10.0,80,1.8,8.79,Cloudy
2025-04-06,Riyadh,9.7,72,13.1,8.58,Cloudy
2025-04-07,Riyadh,39.0,77,28.3,0.0,Partly Cloudy
2025-04-08,Riyadh,33.6,89,27.3,0.32,Rainy
2025-04-09,Riyadh,29.3,77,22.6,0.0,Stormy
2025-04-10,Riyadh,44.6,74,9.8,0.93,Rainy
2025-04-11,Riyadh,8.5,32,1.4,6.61,Windy
2025-04-12,Riyadh,30.9,78,32.6,0.0,Cloudy
2025-04-13,Riyadh,34.6,78,7.1,0.0,Stormy
2025-04-14,Riyadh,11.2,59,1.2,0.0,Partly Cloudy
2025-04-15,Riyadh,12.7,57,22.5,8.2,Stormy
2025-04-16,Riyadh,6.9,36,11.7,5.28,Cloudy
2025-04-17,Riyadh,30.9,90,37.4,2.93,Windy
2025-04-18,Riyadh,44.0,53,2.7,1.17,Sunny
2025-04-19,Riyadh,27.0,39,31.3,9.44,Cloudy
2025-04-20,Riyadh,37.8,86,6.9,3.0,Windy
2025-04-21,Riyadh,19.0,56,17.1,3.29,Foggy
2025-04-22,Riyadh,38.2,53,14.9,0.0,Cloudy
2025-04-23,Riyadh,28.0,36,4.5,0.0,Foggy
2025-04-24,Riyadh,5.5,92,21.1,0.0,Partly Cloudy
2025-04-25,Riyadh,29.5,94,8.3,6.76,Foggy
2025-04-26,Riyadh,35.4,40,15.6,0.0,Cloudy
2025-04-27,Riyadh,44.8,37,18.6,0.0,Stormy
2025-04-28,Riyadh,31.2,76,12.5,8.04,Stormy
2025-04-29,Riyadh,32.6,49,15.7,0.0,Sunny
2025-04-30,Riyadh,22.8,91,2.0,7.16,Cloudy
2025-05-01,Riyadh,24.7,32,34.2,0.0,Stormy
2025-05-02,Riyadh,13.5,94,1.9,2.8,Foggy
2025-05-03,Riyadh,44.3,58,5.1,0.0,Sunny
2025-05-04,Riyadh,42.7,42,38.6,6.7,Sunny
2025-05-05,Riyadh,10.7,74,20.9,0.12,Cloudy
2025-05-06,Riyadh,40.8,80,30.0,0.0,Cloudy
2025-05-07,Riyadh,32.8,71,30.2,3.64,Rainy
2025-05-08,Riyadh,31.4,78,16.2,4.51,Windy
2025-05-09,Riyadh,7.9,53,36.8,12.5,Sunny
2025-05-10,Riyadh,17.6,53,38.0,8.11,Partly Cloudy
2025-05-11,Riyadh,28.5,85,7.6,3.98,Sunny
2025-05-12,Riyadh,41.8,40,30.9,0.13,Sunny
2025-05-13,Riyadh,41.4,43,18.7,5.28,Stormy
2025-05-14,Riyadh,14.4,66,23.8,0.0,Sunny
2025-05-15,Riyadh,37.6,92,23.5,0.0,Rainy
2025-05-16,Riyadh,14.0,46,27.6,4.84,Partly Cloudy
2025-05-17,Riyadh,23.7,81,35.1,0.0,Sunny
2025-05-18,Riyadh,26.5,71,38.6,0.0,Partly Cloudy
2025-05-19,Riyadh,35.7,26,2.1,0.78,Rainy
2025-05-20,Riyadh,12.9,63,17.0,1.89,Foggy
2025-05-21,Riyadh,24.7,90,1.8,6.44,Stormy
2025-05-22,Riyadh,7.7,67,13.4,0.0,Sunny
2025-05-23,Riyadh,24.3,61,37.1,9.42,Stormy
2025-05-24,Riyadh,21.7,72,32.6,13.01,Partly Cloudy
2025-05-25,Riyadh,24.7,78,16.0,0.0,Sunny
2025-05-26,Riyadh,16.2,93,20.3,7.66,Foggy
2025-05-27,Riyadh,44.8,36,10.2,7.5,Stormy
2025-05-28,Riyadh,15.4,37,17.2,7.24,Foggy
2025-05-29,Riyadh,14.8,69,17.9,0.0,Cloudy
2025-05-30,Riyadh,12.7,93,20.9,2.87,Windy
2025-05-31,Riyadh,43.0,31,36.2,9.14,Stormy
2025-06-01,Riyadh,21.6,61,2.1,0.0,Cloudy
2025-06-02,Riyadh,9.8,52,34.4,0.0,Sunny
2025-06-03,Riyadh,7.5,76,2.2,0.0,Rainy
2025-06-04,Riyadh,15.2,79,14.2,0.39,Cloudy
2025-06-05,Riyadh,12.6,94,16.7,5.83,Cloudy
2025-06-06,Riyadh,11.5,27,4.0,1.57,Stormy
2025-06-07,Riyadh,29.3,70,0.6,2.98,Rainy
2025-06-08,Riyadh,8.1,74,7.3,6.15,Rainy
2025-06-09,Riyadh,6.1,61,11.3,0.0,Rainy
2025-06-10,Riyadh,11.2,24,38.3,0.0,Partly Cloudy
2025-06-11,Riyadh,40.9,48,37.0,2.89,Foggy
2025-06-12,Riyadh,44.8,74,3.7,2.03,Partly Cloudy
2025-06-13,Riyadh,25.1,33,36.1,0.0,Foggy
2025-06-14,Riyadh,16.5,24,8.1,12.31,Windy
2025-06-15,Riyadh,19.2,26,15.4,8.65,Cloudy
2025-06-16,Riyadh,36.6,37,37.2,2.75,Stormy
2025-06-17,Riyadh,27.5,89,28.7,2.44,Stormy
2025-06-18,Riyadh,36.9,26,12.0,0.0,Sunny
2025-06-19,Riyadh,17.8,52,36.6,4.36,Cloudy
2025-06-20,Riyadh,35.9,51,18.8,12.36,Foggy
2025-06-21,Riyadh,38.8,37,8.7,0.0,Windy
2025-06-22,Riyadh,18.2,36,27.1,8.72,Stormy
2025-06-23,Riyadh,17.9,87,34.1,0.0,Sunny
2025-06-24,Riyadh,20.0,28,34.7,0.0,Windy
2025-06-25,Riyadh,44.3,37,14.7,2.84,Partly Cloudy
2025-06-26,Riyadh,23.1,89,17.3,0.0,Stormy
2025-06-27,Riyadh,22.0,44,15.7,5.65,Sunny
2025-06-28,Riyadh,43.9,71,34.2,4.86,Foggy
2025-06-29,Riyadh,37.3,39,28.2,11.92,Windy
2025-06-30,Riyadh,29.2,45,38.3,0.0,Rainy
2025-07-01,Riyadh,32.6,35,18.6,0.71,Windy
2025-07-02,Riyadh,8.0,77,18.3,11.25,Foggy
2025-07-03,Riyadh,19.2,25,20.1,7.57,Foggy
2025-07-04,Riyadh,30.1,24,8.9,10.97,Stormy
2025-07-05,Riyadh,6.9,71,21.6,0.42,Cloudy
2025-07-06,Riyadh,34.4,71,39.1,3.28,Windy
2025-07-07,Riyadh,9.7,53,34.5,0.0,Sunny
2025-07-08,Riyadh,12.9,31,36.3,5.31,Partly Cloudy
2025-07-09,Riyadh,10.2,71,27.6,2.53,Rainy
2025-07-10,Riyadh,32.8,40,12.7,0.0,Rainy
2025-07-11,Riyadh,12.1,52,38.7,4.47,Stormy
2025-07-12,Riyadh,5.8,51,34.4,0.0,Foggy
2025-07-13,Riyadh,30.7,93,11.9,0.0,Rainy
2025-07-14,Riyadh,34.8,80,38.3,10.96,Cloudy
2025-07-15,Riyadh,24.1,72,29.8,0.0,Stormy
2025-07-16,Riyadh,44.4,69,12.7,4.94,Sunny
2025-07-17,Riyadh,44.2,54,10.6,2.56,Partly Cloudy
2025-07-18,Riyadh,18.3,58,25.0,4.87,Windy
2025-07-19,Riyadh,39.7,86,28.3,12.01,Stormy
2025-07-20,Riyadh,15.4,76,22.2,6.27,Windy
2025-07-21,Riyadh,36.2,70,32.5,7.62,Stormy
2025-07-22,Riyadh,33.0,61,36.2,6.01,Partly Cloudy
2025-07-23,Riyadh,12.5,95,19.6,9.12,Rainy
2025-07-24,Riyadh,22.5,91,4.5,0.0,Stormy
2025-07-25,Riyadh,11.5,72,33.0,0.0,Cloudy
2025-07-26,Riyadh,23.1,47,10.9,0.53,Stormy
2025-07-27,Riyadh,35.2,47,18.1,0.0,Partly Cloudy
2025-07-28,Riyadh,16.5,87,21.6,0.0,Stormy
2025-07-29,Riyadh,7.0,92,11.4,1.46,Sunny
2025-07-30,Riyadh,43.1,90,10.2,0.0,Partly Cloudy
2025-07-31,Riyadh,37.0,44,17.6,0.0,Partly Cloudy
2025-08-01,Riyadh,15.2,22,20.9,0.0,Rainy
2025-08-02,Riyadh,12.7,48,15.6,3.21,Cloudy
2025-08-03,Riyadh,9.3,62,32.0,6.87,Cloudy
2025-08-04,Riyadh,31.7,68,23.5,0.0,Stormy
2025-08-05,Riyadh,34.3,57,33.7,0.0,Foggy
2025-08-06,Riyadh,26.6,29,15.3,0.0,Partly Cloudy
2025-08-07,Riyadh,24.3,89,4.5,0.0,Rainy
2025-08-08,Riyadh,39.5,40,1.9,0.0,Cloudy
2025-08-09,Riyadh,21.3,57,1.2,8.64,Cloudy
2025-08-10,Riyadh,23.0,85,13.2,1.14,Sunny
2025-08-11,Riyadh,19.1,75,25.8,0.0,Rainy
2025-08-12,Riyadh,21.7,89,10.1,0.0,Partly Cloudy
2025-08-13,Riyadh,20.0,26,1.2,0.0,Rainy
2025-08-14,Riyadh,11.7,39,2.2,5.61,Cloudy
2025-08-15,Riyadh,7.3,87,6.6,10.17,Partly Cloudy
2025-08-16,Riyadh,14.6,49,34.7,3.92,Foggy
2025-08-17,Riyadh,6.6,42,23.5,10.15,Windy
2025-08-18,Riyadh,34.1,54,26.2,0.31,Sunny
2025-08-19,Riyadh,19.9,77,19.3,13.51,Partly Cloudy
2025-08-20,Riyadh,20.0,89,21.9,7.98,Foggy
2025-08-21,Riyadh,19.2,34,18.9,3.04,Rainy
2025-08-22,Riyadh,16.6,61,19.4,0.0,Rainy
2025-08-23,Riyadh,21.5,64,15.9,0.0,Sunny
2025-08-24,Riyadh,39.0,92,31.3,3.32,Stormy
2025-08-25,Riyadh,44.5,47,21.8,0.0,Cloudy
2025-08-26,Riyadh,5.9,73,7.6,0.0,Stormy
2025-08-27,Riyadh,36.6,72,8.2,4.75,Stormy
2025-08-28,Riyadh,27.2,49,37.3,5.27,Foggy
2025-08-29,Riyadh,15.2,26,6.5,0.0,Stormy
2025-08-30,Riyadh,13.6,46,28.8,0.0,Rainy
2025-08-31,Riyadh,22.5,34,5.0,3.3,Foggy
2025-09-01,Riyadh,42.1,42,23.9,5.97,Stormy
2025-09-02,Riyadh,11.5,23,39.0,0.0,Windy
2025-09-03,Riyadh,13.4,68,32.3,1.17,Foggy
2025-09-04,Riyadh,11.7,33,5.1,3.99,Cloudy
2025-09-05,Riyadh,41.2,20,5.7,0.0,Cloudy
2025-09-06,Riyadh,36.5,67,33.0,1.0,Partly Cloudy
2025-09-07,Riyadh,14.4,86,13.3,6.26,Cloudy
2025-09-08,Riyadh,16.0,36,34.2,4.06,Sunny
2025-09-09,Riyadh,10.7,66,11.3,1.75,Sunny
2025-09-10,Riyadh,26.9,64,4.6,0.0,Windy
2025-09-11,Riyadh,11.6,73,15.8,2.8,Foggy
2025-09-12,Riyadh,7.3,43,34.1,5.3,Foggy
2025-09-13,Riyadh,40.3,43,1.9,0.0,Sunny
2025-09-14,Riyadh,27.3,30,32.8,0.0,Partly Cloudy
2025-09-15,Riyadh,34.5,20,14.6,6.62,Partly Cloudy
2025-09-16,Riyadh,39.6,22,25.5,2.69,Cloudy
2025-09-17,Riyadh,27.1,42,34.7,7.69,Foggy
2025-09-18,Riyadh,38.9,78,9.4,6.59,Windy
2025-09-19,Riyadh,36.8,69,35.2,2.28,Partly Cloudy
2025-09-20,Riyadh,42.0,64,10.9,2.8,Rainy
2025-09-21,Riyadh,41.5,71,4.8,2.72,Sunny
2025-09-22,Riyadh,19.2,33,28.3,0.0,Foggy
2025-09-23,Riyadh,44.8,73,11.8,2.96,Stormy
2025-09-24,Riyadh,12.2,61,16.2,0.0,Stormy
2025-09-25,Riyadh,15.1,50,36.4,1.16,Cloudy
2025-09-26,Riyadh,26.3,32,35.9,0.0,Stormy
2025-09-27,Riyadh,19.4,31,22.7,0.22,Sunny
2025-09-28,Riyadh,19.7,38,10.5,0.0,Windy
2025-09-29,Riyadh,23.3,41,27.5,0.0,Windy
2025-09-30,Riyadh,10.1,22,39.0,0.0,Rainy
2025-10-01,Riyadh,25.8,79,14.4,1.25,Stormy
2025-10-02,Riyadh,36.3,30,5.6,2.77,Stormy
2025-10-03,Riyadh,17.8,71,38.7,0.2,Stormy
2025-10-04,Riyadh,7.5,33,10.3,5.38,Partly Cloudy
2025-10-05,Riyadh,19.6,24,22.3,4.52,Sunny
2025-10-06,Riyadh,21.6,51,4.1,0.0,Partly Cloudy
2025-10-07,Riyadh,25.9,95,8.0,6.83,Foggy
2025-10-08,Riyadh,45.0,69,36.6,8.14,Windy
2025-10-09,Riyadh,39.1,73,22.0,4.97,Windy
2025-10-10,Riyadh,36.5,72,35.3,3.19,Partly Cloudy
2025-10-11,Riyadh,17.7,41,0.1,2.63,Sunny
2025-10-12,Riyadh,33.4,56,13.5,0.88,Cloudy
2025-10-13,Riyadh,37.8,54,30.9,1.51,Cloudy
2025-10-14,Riyadh,39.4,46,39.6,2.41,Cloudy
2025-10-15,Riyadh,28.1,27,5.0,1.97,Sunny
2025-10-16,Riyadh,11.1,54,12.7,0.0,Windy
2025-10-17,Riyadh,6.1,50,16.3,3.98,Windy
2025-10-18,Riyadh,7.0,67,18.2,0.0,Partly Cloudy
2025-10-19,Riyadh,13.2,89,39.8,0.0,Sunny
2025-10-20,Riyadh,7.8,30,2.3,2.55,Foggy
2025-10-21,Riyadh,31.1,60,14.6,0.0,Stormy
2025-10-22,Riyadh,6.9,67,20.5,6.3,Partly Cloudy
2025-10-23,Riyadh,32.5,52,5.3,0.0,Partly Cloudy
2025-10-24,Riyadh,8.9,31,2.2,3.99,Partly Cloudy
2025-10-25,Riyadh,32.4,44,1.8,2.49,Foggy
2025-10-26,Riyadh,34.6,63,14.0,8.2,Stormy
2025-10-27,Riyadh,36.7,37,5.2,7.51,Stormy
2025-10-28,Riyadh,6.8,91,24.9,8.94,Windy
2025-10-29,Riyadh,43.0,20,28.6,0.0,Sunny
2025-10-30,Riyadh,7.7,64,4.7,0.0,Foggy
2025-10-31,Riyadh,28.7,46,1.5,0.0,Stormy
2025-11-01,Riyadh,40.0,82,10.4,2.78,Cloudy
2025-11-02,Riyadh,42.5,65,10.5,7.11,Cloudy
2025-11-03,Riyadh,23.5,64,34.7,3.79,Windy
2025-11-04,Riyadh,31.3,94,9.8,0.0,Partly Cloudy
2025-11-05,Riyadh,34.4,57,11.6,0.0,Cloudy
2025-11-06,Riyadh,15.1,82,0.2,0.0,Windy
2025-11-07,Riyadh,23.1,44,35.0,0.0,Partly Cloudy
2025-11-08,Riyadh,31.3,30,30.5,3.0,Foggy
2025-11-09,Riyadh,34.1,71,22.1,5.51,Sunny
2025-11-10,Riyadh,13.0,30,25.4,5.17,Foggy
2025-11-11,Riyadh,7.7,94,21.1,0.0,Sunny
2025-11-12,Riyadh,21.1,92,13.3,5.29,Windy
2025-11-13,Riyadh,7.0,47,22.5,0.0,Windy
2025-11-14,Riyadh,26.3,85,27.7,4.1,Partly Cloudy
2025-11-15,Riyadh,11.9,43,14.7,4.43,Windy
2025-11-16,Riyadh,24.9,92,12.8,0.0,Rainy
2025-11-17,Riyadh,20.7,27,31.5,6.19,Rainy
2025-11-18,Riyadh,9.7,85,16.1,0.0,Cloudy
2025-11-19,Riyadh,43.4,25,34.8,1.03,Rainy
2025-11-20,Riyadh,40.6,93,0.3,6.1,Windy
2025-11-21,Riyadh,31.0,89,36.4,0.0,Cloudy
2025-11-22,Riyadh,15.7,75,17.6,13.71,Stormy
2025-11-23,Riyadh,29.3,79,24.5,6.46,Stormy
2025-11-24,Riyadh,43.6,60,27.6,0.0,Stormy
2025-11-25,Riyadh,36.0,27,21.8,5.27,Windy
2025-11-26,Riyadh,14.9,90,26.2,4.63,Windy
2025-11-27,Riyadh,42.6,67,20.3,7.75,Rainy
2025-11-28,Riyadh,33.2,43,39.3,0.0,Rainy
2025-11-29,Riyadh,35.6,58,24.9,6.7,Partly Cloudy
2025-11-30,Riyadh,15.0,69,28.0,1.09,Foggy
2025-12-01,Riyadh,29.3,87,22.3,0.0,Windy
2025-12-02,Riyadh,16.3,61,13.9,3.12,Stormy
2025-12-03,Riyadh,39.8,93,24.1,0.0,Stormy
2025-12-04,Riyadh,10.7,60,32.5,2.55,Sunny
2025-12-05,Riyadh,30.2,25,1.6,6.72,Partly Cloudy
2025-12-06,Riyadh,38.1,73,15.2,5.14,Foggy
2025-12-07,Riyadh,33.8,84,15.5,5.2,Rainy
2025-12-08,Riyadh,9.5,65,4.1,3.77,Cloudy
2025-12-09,Riyadh,36.6,74,16.0,7.22,Sunny
2025-12-10,Riyadh,43.5,77,0.6,0.38,Partly Cloudy
2025-12-11,Riyadh,6.0,34,8.0,0.0,Cloudy
2025-12-12,Riyadh,44.8,66,31.2,3.3,Foggy
2025-12-13,Riyadh,34.0,58,25.8,2.87,Foggy
2025-12-14,Riyadh,14.6,59,20.0,0.0,Foggy
2025-12-15,Riyadh,27.1,50,36.5,2.01,Sunny
2025-12-16,Riyadh,28.8,38,25.2,2.85,Rainy
2025-12-17,Riyadh,20.3,61,21.9,9.92,Windy
2025-12-18,Riyadh,44.9,38,8.8,2.38,Foggy
2025-12-19,Riyadh,22.3,70,27.3,9.68,Foggy
2025-12-20,Riyadh,22.9,82,4.7,4.94,Stormy
2025-12-21,Riyadh,11.9,38,3.2,0.0,Rainy
2025-12-22,Riyadh,38.8,39,7.4,6.23,Cloudy
2025-12-23,Riyadh,5.9,34,5.6,0.0,Windy
2025-12-24,Riyadh,8.6,39,8.9,0.0,Cloudy
2025-12-25,Riyadh,16.8,43,5.1,2.19,Sunny
2025-12-26,Riyadh,18.8,75,27.3,1.32,Foggy
2025-12-27,Riyadh,38.5,84,29.9,0.0,Windy
2025-12-28,Riyadh,41.3,54,0.6,1.19,Cloudy
2025-12-29,Riyadh,42.2,78,25.4,0.0,Windy
2025-12-30,Riyadh,19.7,45,0.2,0.0,Foggy
2025-12-31,Riyadh,33.9,54,34.4,14.99,Sunny
