Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-03-07,Doha,42.4,81,28.5,0.0,Cloudy
2025-03-08,Doha,16.2,48,16.1,8.23,Rainy
2025-03-09,Doha,12.3,58,39.6,12.7,Rainy
2025-03-10,Doha,42.1,39,33.7,0.0,Windy
2025-03-11,Doha,13.8,50,15.3,1.07,Cloudy
2025-03-12,Doha,16.9,48,21.1,5.41,Partly Cloudy
2025-03-13,Doha,8.6,27,13.5,0.0,Partly Cloudy
2025-03-14,Doha,6.9,31,4.2,0.0,Partly Cloudy
2025-03-15,Doha,41.4,81,36.4,1.16,Partly Cloudy
2025-03-16,Doha,8.1,33,32.9,4.05,Sunny
2025-03-17,Doha,33.6,30,26.8,1.98,Windy
2025-03-18,Doha,16.4,31,8.5,9.78,Foggy
2025-03-19,Doha,34.9,30,1.4,0.0,Windy
2025-03-20,Doha,27.9,61,30.5,0.0,Windy
2025-03-21,Doha,18.0,61,25.4,4.32,Foggy
2025-03-22,Doha,16.8,44,1.3,3.13,Stormy
2025-03-23,Doha,35.5,94,7.3,4.01,Cloudy
2025-03-24,Doha,10.3,60,13.1,3.14,Partly Cloudy
2025-03-25,Doha,11.8,26,30.5,6.11,Sunny
2025-03-26,Doha,11.9,24,38.9,3.65,Cloudy
2025-03-27,Doha,17.2,92,12.7,3.06,Cloudy
2025-03-28,Doha,26.9,48,27.3,13.04,Rainy
2025-03-29,Doha,37.3,34,2.0,10.6,Sunny
2025-03-30,Doha,13.4,35,36.1,5.27,Partly Cloudy
2025-03-31,Doha,20.1,82,0.8,8.33,Sunny
2025-04-01,Doha,41.8,64,9.2,7.3,Foggy
2025-04-02,Doha,19.2,64,33.6,3.02,Rainy
2025-04-03,Doha,37.1,82,2.2,3.26,Windy
2025-04-04,Doha,15.4,93,31.4,0.0,Partly Cloudy
2025-04-05,Doha,35.2,55,14.9,8.09,Stormy
2025-04-06,Doha,35.3,27,15.4,6.64,Rainy
2025-04-07,Doha,38.1,35,1.3,2.54,Sunny
2025-04-08,Doha,43.1,51,12.0,2.26,Cloudy
2025-04-09,Doha,25.8,80,31.5,0.0,Windy
2025-04-10,Doha,33.8,42,6.4,7.48,Stormy
2025-04-11,Doha,23.7,44,26.6,0.0,Partly Cloudy
2025-04-12,Doha,43.2,80,5.9,4.32,Sunny
2025-04-13,Doha,10.2,56,8.0,6.47,Windy
2025-04-14,Doha,17.9,21,27.0,0.0,Partly Cloudy
2025-04-15,Doha,25.1,51,14.6,1.14,Foggy
2025-04-16,Doha,37.4,53,15.0,7.68,Cloudy
2025-04-17,Doha,8.6,32,21.4,7.69,Stormy
2025-04-18,Doha,25.5,61,3.7,0.0,Stormy
2025-04-19,Doha,14.7,80,15.4,4.99,Sunny
2025-04-20,Doha,27.4,84,4.4,9.23,Stormy
2025-04-21,Doha,8.8,25,31.0,3.25,Foggy
2025-04-22,Doha,17.3,86,7.9,2.73,Stormy
2025-04-23,Doha,17.5,46,38.3,2.3,Stormy
2025-04-24,Doha,8.0,53,28.5,2.31,Foggy
2025-04-25,Doha,20.6,26,34.0,0.0,Partly Cloudy
2025-04-26,Doha,40.0,91,20.5,0.3,Foggy
2025-04-27,Doha,6.8,23,17.5,0.0,Foggy
2025-04-28,Doha,14.8,25,19.7,0.68,Rainy
2025-04-29,Doha,12.0,46,24.1,1.74,Sunny
2025-04-30,Doha,26.9,39,20.2,8.22,Foggy
2025-05-01,Doha,34.3,44,13.0,0.27,Sunny
2025-05-02,Doha,24.1,87,37.7,2.88,Windy
2025-05-03,Doha,13.1,37,28.4,5.47,Cloudy
2025-05-04,Doha,28.5,22,9.9,7.14,Cloudy
2025-05-05,Doha,13.2,41,3.3,3.57,Rainy
2025-05-06,Doha,36.5,44,20.5,3.56,Rainy
2025-05-07,Doha,17.6,95,8.8,0.0,Partly Cloudy
2025-05-08,Doha,33.7,95,27.6,9.42,Cloudy
2025-05-09,Doha,22.9,38,35.3,3.78,Partly Cloudy
2025-05-10,Doha,22.5,22,3.9,0.0,Foggy
2025-05-11,Doha,33.0,51,13.7,0.0,Rainy
2025-05-12,Doha,21.7,37,19.9,0.0,Stormy
2025-05-13,Doha,9.5,92,9.2,0.0,Windy
2025-05-14,Doha,30.8,55,4.5,7.86,Foggy
2025-05-15,Doha,32.6,24,5.4,2.45,Stormy
2025-05-16,Doha,14.9,32,29.5,0.0,Partly Cloudy
2025-05-17,Doha,9.8,36,27.2,3.23,Cloudy
2025-05-18,Doha,27.2,80,19.6,6.07,Windy
2025-05-19,Doha,19.0,59,21.1,5.38,Rainy
2025-05-20,Doha,10.2,35,12.4,7.29,Partly Cloudy
2025-05-21,Doha,15.9,95,29.6,0.0,Windy
2025-05-22,Doha,8.9,51,4.4,1.94,Foggy
2025-05-23,Doha,15.9,48,32.4,0.0,Rainy
2025-05-24,Doha,32.3,62,17.2,6.7,Stormy
2025-05-25,Doha,25.6,62,17.2,0.0,Cloudy
2025-05-26,Doha,39.4,33,13.2,0.0,Partly Cloudy
2025-05-27,Doha,35.9,53,34.1,4.85,Windy
2025-05-28,Doha,16.5,85,11.9,3.2,Stormy
2025-05-29,Doha,30.7,21,3.7,1.85,Sunny
2025-05-30,Doha,43.2,35,29.2,0.0,Rainy
2025-05-31,Doha,36.5,89,8.9,0.0,Windy
2025-06-01,Doha,40.5,56,25.5,0.0,Stormy
2025-06-02,Doha,42.5,41,17.5,0.0,Foggy
2025-06-03,Doha,42.0,95,13.4,0.0,Foggy
2025-06-04,Doha,8.7,77,26.6,1.55,Windy
2025-06-05,Doha,26.1,77,14.7,13.36,Cloudy
2025-06-06,Doha,27.7,51,18.1,0.0,Foggy
2025-06-07,Doha,22.6,49,20.3,0.45,Foggy
2025-06-08,Doha,16.3,59,3.9,0.0,Windy
2025-06-09,Doha,14.0,46,18.6,4.54,Sunny
2025-06-10,Doha,39.3,69,0.3,0.0,Rainy
2025-06-11,Doha,40.8,53,6.9,0.0,Rainy
2025-06-12,Doha,35.0,43,35.0,8.08,Rainy
2025-06-13,Doha,15.0,39,15.1,6.86,Sunny
2025-06-14,Doha,20.5,78,22.9,9.64,Partly Cloudy
2025-06-15,Doha,38.5,36,6.9,0.37,Sunny
2025-06-16,Doha,11.4,67,23.4,6.38,Foggy
2025-06-17,Doha,31.8,27,29.0,3.13,Windy
2025-06-18,Doha,37.8,84,10.6,18.73,Foggy
2025-06-19,Doha,39.4,65,5.8,0.0,Windy
2025-06-20,Doha,24.7,28,15.7,0.0,Windy
2025-06-21,Doha,43.3,29,17.8,0.0,Windy
2025-06-22,Doha,44.3,36,9.6,8.23,Partly Cloudy
2025-06-23,Doha,42.4,32,39.7,0.0,Windy
2025-06-24,Doha,41.6,62,9.0,6.33,Foggy
2025-06-25,Doha,27.9,38,15.0,0.02,Sunny
2025-06-26,Doha,38.5,95,2.1,0.0,Partly Cloudy
2025-06-27,Doha,17.2,36,5.3,0.0,Windy
2025-06-28,Doha,10.9,21,19.0,9.45,Cloudy
2025-06-29,Doha,18.1,86,14.3,0.0,Sunny
2025-06-30,Doha,43.6,70,12.6,0.0,Stormy
2025-07-01,Doha,17.8,73,10.9,8.33,Windy
2025-07-02,Doha,10.7,89,39.2,8.28,Windy
2025-07-03,Doha,42.1,93,39.5,0.0,Rainy
2025-07-04,Doha,41.1,23,9.7,7.72,Stormy
2025-07-05,Doha,24.0,61,1.5,1.87,Cloudy
2025-07-06,Doha,27.5,75,27.5,12.23,Foggy
2025-07-07,Doha,19.8,21,20.1,0.0,Cloudy
2025-07-08,Doha,31.9,29,25.4,6.97,Rainy
2025-07-09,Doha,26.2,69,19.7,2.71,Windy
2025-07-10,Doha,15.6,72,36.2,0.0,Stormy
2025-07-11,Doha,42.6,55,17.2,6.03,Foggy
2025-07-12,Doha,39.2,37,37.3,1.23,Windy
2025-07-13,Doha,41.7,28,21.8,7.23,Partly Cloudy
2025-07-14,Doha,11.9,55,8.2,0.0,Partly Cloudy
2025-07-15,Doha,5.4,65,8.7,4.63,Windy
2025-07-16,Doha,41.8,56,7.8,0.0,Rainy
2025-07-17,Doha,9.9,82,31.0,0.0,Sunny
2025-07-18,Doha,5.0,54,26.8,6.11,Stormy
2025-07-19,Doha,21.5,74,33.7,5.98,Rainy
2025-07-20,Doha,6.6,21,35.9,4.21,Cloudy
2025-07-21,Doha,33.4,35,2.8,8.02,Windy
2025-07-22,Doha,30.1,88,17.7,0.0,Foggy
2025-07-23,Doha,42.7,82,29.4,13.6,Stormy
2025-07-24,Doha,12.4,27,20.1,0.12,Partly Cloudy
2025-07-25,Doha,35.4,57,29.7,7.47,Partly Cloudy
2025-07-26,Doha,12.7,20,16.1,5.5,Foggy
2025-07-27,Doha,13.5,69,4.6,4.48,Rainy
2025-07-28,Doha,27.3,67,20.5,0.0,Rainy
2025-07-29,Doha,38.5,24,20.2,8.26,Sunny
2025-07-30,Doha,19.4,80,23.3,3.99,Windy
2025-07-31,Doha,40.7,64,32.2,0.0,Partly Cloudy
2025-08-01,Doha,5.8,70,3.7,9.35,Windy
2025-08-02,Doha,23.9,46,35.4,2.48,Windy
2025-08-03,Doha,16.3,27,1.4,9.26,Foggy
2025-08-04,Doha,30.1,79,25.2,13.14,Cloudy
2025-08-05,Doha,29.1,83,8.1,1.05,Sunny
2025-08-06,Doha,41.9,22,34.7,0.0,Stormy
2025-08-07,Doha,34.0,23,31.2,0.0,Cloudy
2025-08-08,Doha,9.4,90,33.4,8.67,Rainy
2025-08-09,Doha,17.6,39,10.6,0.0,Windy
2025-08-10,Doha,34.4,39,13.6,0.04,Cloudy
2025-08-11,Doha,16.1,78,28.5,0.0,Windy
2025-08-12,Doha,41.0,65,33.8,0.73,Stormy
2025-08-13,Doha,39.8,58,33.9,2.06,Windy
2025-08-14,Doha,13.2,27,37.3,0.0,Rainy
2025-08-15,Doha,26.7,77,6.2,6.71,Sunny
2025-08-16,Doha,39.7,91,8.7,0.0,Rainy
2025-08-17,Doha,44.5,85,30.5,0.19,Cloudy
2025-08-18,Doha,28.7,47,20.0,8.15,Stormy
2025-08-19,Doha,25.9,64,17.8,9.98,Foggy
2025-08-20,Doha,13.7,34,17.5,0.0,Stormy
2025-08-21,Doha,32.2,42,2.7,8.06,Sunny
2025-08-22,Doha,10.9,82,17.7,9.39,Rainy
2025-08-23,Doha,17.1,84,16.8,8.7,Partly Cloudy
2025-08-24,Doha,17.6,90,0.8,1.42,Cloudy
2025-08-25,Doha,28.9,89,27.8,13.96,Windy
2025-08-26,Doha,41.0,32,31.6,0.0,Cloudy
2025-08-27,Doha,23.8,70,8.9,11.57,Stormy
2025-08-28,Doha,17.1,52,37.2,0.29,Cloudy
2025-08-29,Doha,11.2,31,7.0,1.31,Partly Cloudy
2025-08-30,Doha,27.9,54,12.2,0.0,Foggy
2025-08-31,Doha,18.4,63,0.5,9.01,Stormy
2025-09-01,Doha,31.6,48,22.7,9.79,Sunny
2025-09-02,Doha,38.2,33,15.1,10.87,Windy
2025-09-03,Doha,31.3,85,35.4,1.05,Stormy
2025-09-04,Doha,22.7,57,2.8,5.1,Foggy
2025-09-05,Doha,26.8,38,39.7,0.0,Foggy
2025-09-06,Doha,19.6,41,6.4,1.78,Stormy
2025-09-07,Doha,34.1,45,5.7,2.04,Cloudy
2025-09-08,Doha,34.1,32,5.9,0.0,Rainy
2025-09-09,Doha,25.4,40,1.6,0.0,Rainy
2025-09-10,Doha,23.8,31,18.5,2.95,Partly Cloudy
2025-09-11,Doha,23.0,73,34.9,2.74,Rainy
2025-09-12,Doha,31.1,70,22.1,0.0,Stormy
2025-09-13,Doha,14.4,86,38.5,0.0,Cloudy
2025-09-14,Doha,16.3,41,20.3,0.0,Sunny
2025-09-15,Doha,29.6,33,39.3,0.0,Rainy
2025-09-16,Doha,18.5,47,8.1,0.0,Sunny
2025-09-17,Doha,20.6,32,18.2,4.98,Sunny
2025-09-18,Doha,18.2,53,23.1,7.18,Foggy
2025-09-19,Doha,6.6,44,11.8,0.0,Stormy
2025-09-20,Doha,36.3,41,21.4,1.64,Partly Cloudy
2025-09-21,Doha,31.8,72,26.2,0.0,Rainy
2025-09-22,Doha,6.8,67,10.8,7.65,Stormy
2025-09-23,Doha,32.2,75,34.3,1.01,Rainy
2025-09-24,Doha,6.3,87,9.2,2.12,Stormy
2025-09-25,Doha,22.7,39,24.6,1.16,Stormy
2025-09-26,Doha,36.8,42,36.8,5.14,Rainy
2025-09-27,Doha,37.3,60,27.7,2.33,Windy
2025-09-28,Doha,37.6,92,22.3,4.04,Foggy
2025-09-29,Doha,9.4,74,19.0,2.24,Stormy
2025-09-30,Doha,10.6,69,38.9,2.88,Partly Cloudy
2025-10-01,Doha,7.5,40,15.3,1.77,Sunny
2025-10-02,Doha,28.0,22,25.4,1.95,Foggy
2025-10-03,Doha,31.2,86,18.1,5.84,Windy
2025-10-04,Doha,40.9,21,39.5,0.0,Sunny
2025-10-05,Doha,43.9,79,10.3,0.54,Windy
2025-10-06,Doha,19.9,94,31.1,4.46,Rainy
2025-10-07,Doha,35.9,71,14.8,6.6,Foggy
2025-10-08,Doha,15.2,69,33.5,0.0,Windy
2025-10-09,Doha,38.0,67,33.4,4.09,Rainy
2025-10-10,Doha,39.1,40,9.5,2.77,Sunny
2025-10-11,Doha,27.4,65,27.7,1.15,Rainy
2025-10-12,Doha,42.9,89,27.9,1.24,Stormy
2025-10-13,Doha,18.9,80,33.8,4.64,Partly Cloudy
2025-10-14,Doha,22.5,54,2.6,8.84,Rainy
2025-10-15,Doha,38.2,86,30.1,0.78,Foggy
2025-10-16,Doha,20.5,63,6.1,5.13,Foggy
2025-10-17,Doha,18.5,53,21.7,6.68,Stormy
2025-10-18,Doha,28.2,47,13.5,0.52,Partly Cloudy
2025-10-19,Doha,26.7,72,17.0,0.0,Foggy
2025-10-20,Doha,24.8,24,24.6,3.02,Foggy
2025-10-21,Doha,37.4,64,30.6,6.76,Rainy
2025-10-22,Doha,32.2,84,8.1,0.0,Foggy
2025-10-23,Doha,7.0,37,34.9,5.15,Cloudy
2025-10-24,Doha,37.8,72,5.2,0.0,Sunny
2025-10-25,Doha,41.6,43,12.6,0.0,Cloudy
2025-10-26,Doha,15.0,79,36.2,2.04,Rainy
2025-10-27,Doha,44.0,66,30.7,11.07,Foggy
2025-10-28,Doha,41.4,78,36.7,0.0,Rainy
2025-10-29,Doha,41.8,62,4.9,2.01,Rainy
2025-10-30,Doha,16.2,48,24.9,0.0,Foggy
2025-10-31,Doha,37.0,75,26.5,7.43,Rainy
2025-11-01,Doha,42.2,67,0.7,0.0,Foggy
2025-11-02,Doha,23.6,22,27.8,0.0,Windy
2025-11-03,Doha,25.2,83,21.6,8.51,Rainy
2025-11-04,Doha,15.7,47,7.7,3.82,Windy
2025-11-05,Doha,19.7,58,4.5,0.82,Rainy
2025-11-06,Doha,14.1,43,35.0,6.58,Partly Cloudy
2025-11-07,Doha,44.9,71,9.7,8.27,Stormy
2025-11-08,Doha,42.0,57,20.1,5.45,Cloudy
2025-11-09,Doha,44.8,63,13.9,7.36,Windy
2025-11-10,Doha,43.5,62,1.4,0.0,Foggy
2025-11-11,Doha,21.0,28,3.7,2.43,Sunny
2025-11-12,Doha,39.2,24,8.6,0.0,Cloudy
2025-11-13,Doha,35.1,80,13.3,0.0,Cloudy
2025-11-14,Doha,35.5,47,23.0,4.6,Windy
2025-11-15,Doha,15.6,51,29.3,4.19,Cloudy
2025-11-16,Doha,38.9,49,17.6,2.62,Windy
2025-11-17,Doha,33.3,23,37.9,5.37,Sunny
2025-11-18,Doha,16.1,92,13.7,2.27,Sunny
2025-11-19,Doha,9.9,54,21.6,0.0,Cloudy
2025-11-20,Doha,29.8,46,30.2,9.42,Stormy
2025-11-21,Doha,19.9,24,21.4,0.0,Stormy
2025-11-22,Doha,14.7,82,11.9,7.68,Cloudy
2025-11-23,Doha,33.6,66,19.3,3.42,Cloudy
2025-11-24,Doha,14.9,65,39.5,6.81,Windy
2025-11-25,Doha,33.4,51,31.9,5.2,Cloudy
2025-11-26,Doha,12.7,70,4.1,0.84,Foggy
2025-11-27,Doha,44.3,58,13.7,4.91,Rainy
2025-11-28,Doha,33.4,79,13.2,5.11,Foggy
2025-11-29,Doha,42.0,89,25.0,0.76,Rainy
2025-11-30,Doha,25.5,37,27.8,1.84,Stormy
2025-12-01,Doha,14.1,29,1.8,1.0,Stormy
2025-12-02,Doha,9.4,92,12.5,0.5,Stormy
2025-12-03,Doha,41.8,82,24.1,8.22,Rainy
2025-12-04,Doha,22.5,70,14.3,0.0,Foggy
2025-12-05,Doha,15.3,53,37.0,0.0,Foggy
2025-12-06,Doha,18.0,24,30.2,0.0,Partly Cloudy
2025-12-07,Doha,15.0,40,20.7,3.8,Foggy
2025-12-08,Doha,41.5,87,1.9,6.88,Windy
2025-12-09,Doha,28.7,70,8.4,4.38,Cloudy
2025-12-10,Doha,19.2,62,5.2,9.48,Foggy
2025-12-11,Doha,29.3,38,9.0,0.0,Cloudy
2025-12-12,Doha,24.7,61,31.1,5.59,Sunny
2025-12-13,Doha,24.9,51,0.8,11.16,Stormy
2025-12-14,Doha,24.3,71,13.6,0.0,Cloudy
2025-12-15,Doha,15.7,29,37.2,5.13,Stormy
2025-12-16,Doha,16.5,77,17.1,0.0,Foggy
2025-12-17,Doha,27.6,58,21.7,3.74,Stormy
2025-12-18,Doha,8.6,63,19.4,0.0,Windy
2025-12-19,Doha,43.6,51,19.5,4.54,Foggy
2025-12-20,Doha,25.0,56,2.2,4.8,Windy
2025-12-21,Doha,19.0,55,0.6,0.0,Stormy
2025-12-22,Doha,14.3,93,16.5,0.0,Stormy
2025-12-23,Doha,8.3,72,23.6,10.78,Cloudy
2025-12-24,Doha,16.7,21,38.9,0.0,Windy
2025-12-25,Doha,13.4,32,4.8,2.51,Foggy
2025-12-26,Doha,29.6,80,16.9,4.53,Foggy
2025-12-27,Doha,35.0,21,28.7,0.0,Cloudy
2025-12-28,Doha,11.4,35,22.7,2.05,Cloudy
2025-12-29,Doha,20.8,59,9.3,0.0,Cloudy
2025-12-30,Doha,41.5,39,28.3,4.35,Sunny
2025-12-31,Doha,17.4,57,7.2,0.0,Rainy
